COD_LUGAR_ALMAC;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD;NUMERO_LOTE;FECHA_EXPIRACION_LOTE;PROMOCION_LOTE;
212;43;26;7;687043;TO_DATE('2013-08-09','YYYY-MM-DD');0.0;
212;43;29;152;2306200;TO_DATE('2013-10-13','YYYY-MM-DD');0.0;
212;45;11;38;5770619;TO_DATE('2013-09-27','YYYY-MM-DD');0.0;
212;45;26;19;4861287;TO_DATE('2014-01-15','YYYY-MM-DD');0.0;
212;45;29;27;6292251;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
212;46;17;17;4825918;TO_DATE('2013-08-10','YYYY-MM-DD');0.0;
212;46;18;191;423938;TO_DATE('2013-07-13','YYYY-MM-DD');0.0;
212;46;22;43;8639410;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
212;47;13;59;6737930;TO_DATE('2013-05-01','YYYY-MM-DD');0.0;
212;47;19;161;2282052;TO_DATE('2013-10-18','YYYY-MM-DD');0.0;
212;47;22;97;7842067;TO_DATE('2013-05-25','YYYY-MM-DD');0.0;
212;47;27;13;4385642;TO_DATE('2013-11-16','YYYY-MM-DD');0.0;
212;48;14;157;7193372;TO_DATE('2013-11-16','YYYY-MM-DD');0.0;
212;49;22;199;4240360;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
212;49;23;165;4651118;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
212;49;24;170;6896723;TO_DATE('2013-04-27','YYYY-MM-DD');0.0;
5;51;12;144;3715093;TO_DATE('2014-06-14','YYYY-MM-DD');0.0;
5;51;17;79;6761061;TO_DATE('2013-11-04','YYYY-MM-DD');0.0;
5;51;21;199;8370424;TO_DATE('2014-02-23','YYYY-MM-DD');0.0;
5;51;23;98;6352828;TO_DATE('2014-08-19','YYYY-MM-DD');0.0;
5;53;16;18;7209042;TO_DATE('2014-06-29','YYYY-MM-DD');0.0;
5;53;17;170;3157179;TO_DATE('2014-03-06','YYYY-MM-DD');0.0;
5;53;18;179;6983417;TO_DATE('2013-12-20','YYYY-MM-DD');0.0;
5;53;20;126;3814243;TO_DATE('2014-07-19','YYYY-MM-DD');0.0;
5;53;24;80;4684300;TO_DATE('2014-01-18','YYYY-MM-DD');0.0;
5;53;29;93;257098;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
5;53;30;64;8671348;TO_DATE('2013-10-01','YYYY-MM-DD');0.0;
5;55;15;14;280036;TO_DATE('2014-04-15','YYYY-MM-DD');0.0;
5;55;19;61;8084960;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
5;55;27;84;9834251;TO_DATE('2014-12-28','YYYY-MM-DD');0.0;
5;56;12;97;55830;TO_DATE('2014-03-31','YYYY-MM-DD');0.0;
5;56;22;104;6633763;TO_DATE('2014-08-24','YYYY-MM-DD');0.0;
5;56;23;107;9872666;TO_DATE('2014-04-09','YYYY-MM-DD');0.0;
5;56;27;59;8212275;TO_DATE('2014-12-03','YYYY-MM-DD');0.0;
5;58;12;21;3577632;TO_DATE('2014-01-25','YYYY-MM-DD');0.0;
5;58;17;150;5190194;TO_DATE('2013-09-04','YYYY-MM-DD');0.0;
5;58;23;119;1666424;TO_DATE('2013-12-17','YYYY-MM-DD');0.0;
5;58;25;49;6503704;TO_DATE('2014-01-25','YYYY-MM-DD');0.0;
5;58;27;80;5347511;TO_DATE('2014-05-03','YYYY-MM-DD');0.0;
5;58;30;86;2947837;TO_DATE('2014-08-05','YYYY-MM-DD');0.0;
5;62;13;85;9130306;TO_DATE('2013-12-17','YYYY-MM-DD');0.0;
5;62;19;134;9076351;TO_DATE('2014-07-18','YYYY-MM-DD');0.0;
5;63;12;107;5566540;TO_DATE('2013-11-20','YYYY-MM-DD');0.0;
5;63;13;168;1223360;TO_DATE('2014-03-27','YYYY-MM-DD');0.0;
5;63;15;102;2088934;TO_DATE('2014-02-25','YYYY-MM-DD');0.0;
5;63;27;180;4867404;TO_DATE('2014-08-16','YYYY-MM-DD');0.0;
5;63;29;51;4504485;TO_DATE('2013-11-21','YYYY-MM-DD');0.0;
6;51;11;142;9764538;TO_DATE('2014-02-12','YYYY-MM-DD');0.0;
6;51;16;166;8821430;TO_DATE('2014-06-16','YYYY-MM-DD');0.0;
6;51;24;148;1139891;TO_DATE('2014-08-02','YYYY-MM-DD');0.0;
6;51;25;46;7515262;TO_DATE('2014-08-30','YYYY-MM-DD');0.0;
6;51;29;191;639951;TO_DATE('2013-12-16','YYYY-MM-DD');0.0;
6;52;13;136;3966672;TO_DATE('2014-10-07','YYYY-MM-DD');0.0;
6;52;17;3;9200482;TO_DATE('2014-09-25','YYYY-MM-DD');0.0;
6;52;20;91;7593313;TO_DATE('2014-04-11','YYYY-MM-DD');0.0;
6;52;30;26;2248318;TO_DATE('2013-10-13','YYYY-MM-DD');0.0;
6;53;15;185;2238760;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
6;53;17;199;5608701;TO_DATE('2013-10-19','YYYY-MM-DD');0.0;
6;53;20;66;144511;TO_DATE('2014-05-14','YYYY-MM-DD');0.0;
6;53;21;126;7467918;TO_DATE('2013-12-24','YYYY-MM-DD');0.0;
6;56;11;31;3287667;TO_DATE('2013-12-24','YYYY-MM-DD');0.0;
6;56;14;128;1967908;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
6;56;15;122;9729793;TO_DATE('2014-04-20','YYYY-MM-DD');0.0;
6;56;26;116;3032607;TO_DATE('2014-01-05','YYYY-MM-DD');0.0;
6;58;11;192;983008;TO_DATE('2014-03-20','YYYY-MM-DD');0.0;
6;58;13;172;3466097;TO_DATE('2014-03-30','YYYY-MM-DD');0.0;
6;58;18;50;1155190;TO_DATE('2014-01-05','YYYY-MM-DD');0.0;
6;58;20;95;6621964;TO_DATE('2013-12-30','YYYY-MM-DD');0.0;
6;58;22;59;1052273;TO_DATE('2014-05-07','YYYY-MM-DD');0.0;
6;58;28;197;9714616;TO_DATE('2014-06-07','YYYY-MM-DD');0.0;
6;59;14;68;7615006;TO_DATE('2014-03-11','YYYY-MM-DD');0.0;
6;59;21;111;5481121;TO_DATE('2014-06-08','YYYY-MM-DD');0.0;
6;59;25;140;6731454;TO_DATE('2014-11-07','YYYY-MM-DD');0.0;
6;62;12;52;5425250;TO_DATE('2013-10-24','YYYY-MM-DD');0.0;
6;62;16;44;8795492;TO_DATE('2014-01-10','YYYY-MM-DD');0.0;
6;62;19;75;3841069;TO_DATE('2013-11-03','YYYY-MM-DD');0.0;
6;62;28;126;241231;TO_DATE('2014-03-04','YYYY-MM-DD');0.0;
6;65;13;115;4241108;TO_DATE('2014-06-24','YYYY-MM-DD');0.0;
6;65;20;84;9899302;TO_DATE('2014-10-30','YYYY-MM-DD');0.0;
6;65;22;61;4362582;TO_DATE('2013-11-24','YYYY-MM-DD');0.0;
6;65;27;159;5689107;TO_DATE('2014-08-27','YYYY-MM-DD');0.0;
6;66;12;94;2555935;TO_DATE('2014-07-20','YYYY-MM-DD');0.0;
6;66;16;176;9988055;TO_DATE('2013-11-17','YYYY-MM-DD');0.0;
6;66;18;113;2457541;TO_DATE('2014-04-29','YYYY-MM-DD');0.0;
6;66;20;73;2752888;TO_DATE('2014-02-13','YYYY-MM-DD');0.0;
6;66;26;118;7632025;TO_DATE('2014-02-27','YYYY-MM-DD');0.0;
6;66;27;49;5821413;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
6;66;28;94;1874174;TO_DATE('2014-03-20','YYYY-MM-DD');0.0;
8;52;11;20;378503;TO_DATE('2014-06-05','YYYY-MM-DD');0.0;
8;52;13;174;6627148;TO_DATE('2013-12-09','YYYY-MM-DD');0.0;
8;52;16;102;7908685;TO_DATE('2014-04-20','YYYY-MM-DD');0.0;
8;56;18;47;7663673;TO_DATE('2014-09-05','YYYY-MM-DD');0.0;
8;56;20;46;4164385;TO_DATE('2014-06-12','YYYY-MM-DD');0.0;
8;56;24;104;5946771;TO_DATE('2014-01-15','YYYY-MM-DD');0.0;
8;56;29;104;7439795;TO_DATE('2014-09-03','YYYY-MM-DD');0.0;
8;60;12;130;5338967;TO_DATE('2014-05-31','YYYY-MM-DD');0.0;
8;60;17;84;3400641;TO_DATE('2014-06-12','YYYY-MM-DD');0.0;
8;60;27;84;272684;TO_DATE('2014-04-03','YYYY-MM-DD');0.0;
8;60;28;79;595843;TO_DATE('2014-01-16','YYYY-MM-DD');0.0;
8;61;15;61;7898479;TO_DATE('2013-10-25','YYYY-MM-DD');0.0;
8;61;18;82;4750161;TO_DATE('2014-03-22','YYYY-MM-DD');0.0;
8;61;29;77;2797321;TO_DATE('2014-03-09','YYYY-MM-DD');0.0;
8;62;13;41;7177719;TO_DATE('2014-02-13','YYYY-MM-DD');0.0;
8;62;20;100;9614300;TO_DATE('2014-04-08','YYYY-MM-DD');0.0;
8;62;22;189;8317226;TO_DATE('2014-05-24','YYYY-MM-DD');0.0;
8;62;28;193;9601444;TO_DATE('2013-09-27','YYYY-MM-DD');0.0;
8;63;14;147;4992314;TO_DATE('2014-09-08','YYYY-MM-DD');0.0;
8;63;18;87;5004252;TO_DATE('2014-04-03','YYYY-MM-DD');0.0;
8;63;20;119;6184631;TO_DATE('2014-01-29','YYYY-MM-DD');0.0;
8;63;23;27;2229430;TO_DATE('2014-04-30','YYYY-MM-DD');0.0;
8;63;26;59;1513601;TO_DATE('2013-12-30','YYYY-MM-DD');0.0;
8;63;27;178;8101492;TO_DATE('2014-01-18','YYYY-MM-DD');0.0;
10;54;21;67;6096886;TO_DATE('2014-08-24','YYYY-MM-DD');0.0;
10;54;23;144;3874011;TO_DATE('2014-05-15','YYYY-MM-DD');0.0;
10;59;24;147;4839387;TO_DATE('2014-04-27','YYYY-MM-DD');0.0;
10;59;30;84;4849676;TO_DATE('2014-04-19','YYYY-MM-DD');0.0;
10;62;12;180;4634615;TO_DATE('2013-10-12','YYYY-MM-DD');0.0;
10;62;14;68;8465055;TO_DATE('2014-04-11','YYYY-MM-DD');0.0;
10;62;18;108;8361252;TO_DATE('2014-10-24','YYYY-MM-DD');0.0;
10;62;19;59;2612381;TO_DATE('2014-05-02','YYYY-MM-DD');0.0;
10;62;21;169;861042;TO_DATE('2014-09-10','YYYY-MM-DD');0.0;
10;66;11;39;5757862;TO_DATE('2014-01-06','YYYY-MM-DD');0.0;
10;66;12;139;687884;TO_DATE('2014-07-18','YYYY-MM-DD');0.0;
10;66;13;39;72163;TO_DATE('2014-03-07','YYYY-MM-DD');0.0;
10;66;15;30;2749343;TO_DATE('2014-01-03','YYYY-MM-DD');0.0;
10;66;23;121;8603599;TO_DATE('2014-08-12','YYYY-MM-DD');0.0;
10;66;25;5;6234472;TO_DATE('2014-03-23','YYYY-MM-DD');0.0;
10;66;26;149;7450289;TO_DATE('2014-03-03','YYYY-MM-DD');0.0;
10;66;28;66;7886299;TO_DATE('2014-07-19','YYYY-MM-DD');0.0;
29;55;17;76;3464737;TO_DATE('2014-11-22','YYYY-MM-DD');0.0;
29;55;25;44;7906834;TO_DATE('2014-10-07','YYYY-MM-DD');0.0;
29;55;26;107;2649848;TO_DATE('2013-09-20','YYYY-MM-DD');0.0;
29;55;29;198;9042156;TO_DATE('2013-11-08','YYYY-MM-DD');0.0;
29;56;13;143;5682750;TO_DATE('2014-12-15','YYYY-MM-DD');0.0;
29;56;16;47;7063209;TO_DATE('2014-09-15','YYYY-MM-DD');0.0;
29;56;18;35;4860844;TO_DATE('2014-08-17','YYYY-MM-DD');0.0;
29;56;20;184;6285928;TO_DATE('2014-07-23','YYYY-MM-DD');0.0;
29;58;25;128;6774243;TO_DATE('2014-03-17','YYYY-MM-DD');0.0;
29;58;26;120;4938311;TO_DATE('2014-12-13','YYYY-MM-DD');0.0;
29;58;28;42;4660084;TO_DATE('2013-12-31','YYYY-MM-DD');0.0;
29;58;29;74;930946;TO_DATE('2014-02-13','YYYY-MM-DD');0.0;
29;64;16;17;5848125;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
29;64;17;192;8662245;TO_DATE('2014-05-14','YYYY-MM-DD');0.0;
29;64;25;119;4228885;TO_DATE('2014-11-21','YYYY-MM-DD');0.0;
29;65;15;146;3855079;TO_DATE('2014-06-28','YYYY-MM-DD');0.0;
29;65;19;70;8748814;TO_DATE('2014-08-01','YYYY-MM-DD');0.0;
29;65;29;106;7581017;TO_DATE('2014-07-27','YYYY-MM-DD');0.0;
29;65;30;95;6519289;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
29;66;13;70;1748933;TO_DATE('2014-09-11','YYYY-MM-DD');0.0;
29;66;15;162;583453;TO_DATE('2013-12-21','YYYY-MM-DD');0.0;
29;66;24;55;9288312;TO_DATE('2014-01-27','YYYY-MM-DD');0.0;
29;66;27;96;6827794;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
29;66;30;140;9747338;TO_DATE('2013-12-20','YYYY-MM-DD');0.0;
30;54;11;179;9184652;TO_DATE('2014-11-10','YYYY-MM-DD');0.0;
30;54;15;173;2208225;TO_DATE('2014-09-10','YYYY-MM-DD');0.0;
30;54;16;67;9208121;TO_DATE('2014-01-22','YYYY-MM-DD');0.0;
30;54;19;1;4790550;TO_DATE('2014-07-19','YYYY-MM-DD');0.0;
30;54;25;113;1111123;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
30;54;29;184;4172007;TO_DATE('2014-06-01','YYYY-MM-DD');0.0;
30;56;12;142;5689264;TO_DATE('2013-12-11','YYYY-MM-DD');0.0;
30;56;16;76;2025686;TO_DATE('2014-07-23','YYYY-MM-DD');0.0;
30;56;25;106;2449480;TO_DATE('2013-11-06','YYYY-MM-DD');0.0;
30;56;28;103;9621575;TO_DATE('2014-01-29','YYYY-MM-DD');0.0;
30;60;12;67;8982890;TO_DATE('2014-04-01','YYYY-MM-DD');0.0;
30;60;13;131;4236511;TO_DATE('2013-11-14','YYYY-MM-DD');0.0;
30;60;16;32;9759488;TO_DATE('2014-09-21','YYYY-MM-DD');0.0;
30;60;17;51;7157020;TO_DATE('2013-11-14','YYYY-MM-DD');0.0;
30;60;23;195;3430004;TO_DATE('2014-08-25','YYYY-MM-DD');0.0;
30;60;28;152;5520773;TO_DATE('2013-10-16','YYYY-MM-DD');0.0;
30;61;15;129;7138963;TO_DATE('2014-04-13','YYYY-MM-DD');0.0;
30;63;11;107;7282278;TO_DATE('2014-05-16','YYYY-MM-DD');0.0;
30;63;14;102;3208779;TO_DATE('2013-10-06','YYYY-MM-DD');0.0;
30;63;22;62;8068534;TO_DATE('2014-11-22','YYYY-MM-DD');0.0;
30;63;23;45;5017674;TO_DATE('2013-11-16','YYYY-MM-DD');0.0;
30;63;30;8;4877370;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
30;66;11;152;9450341;TO_DATE('2014-11-30','YYYY-MM-DD');0.0;
30;66;14;191;9623990;TO_DATE('2014-05-27','YYYY-MM-DD');0.0;
30;66;22;131;5094092;TO_DATE('2014-03-11','YYYY-MM-DD');0.0;
31;51;15;171;7828403;TO_DATE('2014-12-18','YYYY-MM-DD');0.0;
31;51;16;72;6550614;TO_DATE('2014-06-19','YYYY-MM-DD');0.0;
31;51;17;15;1368288;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
31;51;22;69;9497383;TO_DATE('2014-06-10','YYYY-MM-DD');0.0;
31;51;23;117;4912474;TO_DATE('2014-04-01','YYYY-MM-DD');0.0;
31;51;26;103;2221635;TO_DATE('2014-05-08','YYYY-MM-DD');0.0;
31;51;27;133;8860482;TO_DATE('2014-04-29','YYYY-MM-DD');0.0;
31;51;29;184;6035953;TO_DATE('2014-11-26','YYYY-MM-DD');0.0;
31;55;15;192;2237575;TO_DATE('2014-11-08','YYYY-MM-DD');0.0;
31;55;16;110;5137172;TO_DATE('2014-09-16','YYYY-MM-DD');0.0;
31;55;19;40;3503550;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
31;58;13;69;4479934;TO_DATE('2014-02-25','YYYY-MM-DD');0.0;
31;58;17;155;2827386;TO_DATE('2014-01-20','YYYY-MM-DD');0.0;
31;58;19;182;9542962;TO_DATE('2014-03-15','YYYY-MM-DD');0.0;
31;58;21;50;3305955;TO_DATE('2014-01-01','YYYY-MM-DD');0.0;
31;64;14;150;6227063;TO_DATE('2014-11-17','YYYY-MM-DD');0.0;
31;64;21;96;8293549;TO_DATE('2014-04-16','YYYY-MM-DD');0.0;
31;64;30;132;3189548;TO_DATE('2014-09-13','YYYY-MM-DD');0.0;
31;65;14;141;8778736;TO_DATE('2014-05-13','YYYY-MM-DD');0.0;
31;65;27;44;7441091;TO_DATE('2014-04-07','YYYY-MM-DD');0.0;
32;55;16;27;9390281;TO_DATE('2015-01-01','YYYY-MM-DD');0.0;
32;55;18;18;9455645;TO_DATE('2014-06-19','YYYY-MM-DD');0.0;
32;55;30;47;6044498;TO_DATE('2014-07-15','YYYY-MM-DD');0.0;
32;56;13;169;2637394;TO_DATE('2014-12-16','YYYY-MM-DD');0.0;
32;56;20;163;4302066;TO_DATE('2013-12-06','YYYY-MM-DD');0.0;
32;56;21;138;3870101;TO_DATE('2014-10-28','YYYY-MM-DD');0.0;
32;56;24;165;2692920;TO_DATE('2014-09-07','YYYY-MM-DD');0.0;
32;56;30;47;5457366;TO_DATE('2014-10-02','YYYY-MM-DD');0.0;
32;57;14;110;6845268;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
32;57;16;200;2660633;TO_DATE('2014-06-30','YYYY-MM-DD');0.0;
32;57;17;79;1667933;TO_DATE('2014-05-08','YYYY-MM-DD');0.0;
32;57;21;190;3361512;TO_DATE('2014-04-17','YYYY-MM-DD');0.0;
32;57;28;26;1960509;TO_DATE('2013-12-22','YYYY-MM-DD');0.0;
32;57;30;185;7567050;TO_DATE('2014-09-12','YYYY-MM-DD');0.0;
32;59;18;163;4075128;TO_DATE('2014-12-05','YYYY-MM-DD');0.0;
32;59;29;147;206471;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
32;60;11;95;6481740;TO_DATE('2014-06-26','YYYY-MM-DD');0.0;
32;60;17;100;7950742;TO_DATE('2014-08-20','YYYY-MM-DD');0.0;
32;60;24;115;7883234;TO_DATE('2014-08-16','YYYY-MM-DD');0.0;
33;53;12;165;5248295;TO_DATE('2014-04-20','YYYY-MM-DD');0.0;
33;53;17;22;930301;TO_DATE('2014-03-31','YYYY-MM-DD');0.0;
33;53;19;127;2218727;TO_DATE('2014-04-08','YYYY-MM-DD');0.0;
33;53;30;44;9402046;TO_DATE('2013-09-22','YYYY-MM-DD');0.0;
33;57;18;74;9205940;TO_DATE('2014-09-16','YYYY-MM-DD');0.0;
33;57;21;69;3794902;TO_DATE('2014-10-22','YYYY-MM-DD');0.0;
33;57;29;108;7021744;TO_DATE('2014-03-14','YYYY-MM-DD');0.0;
33;57;30;188;5440359;TO_DATE('2014-06-29','YYYY-MM-DD');0.0;
33;59;14;166;3033284;TO_DATE('2014-09-13','YYYY-MM-DD');0.0;
33;59;19;31;7258940;TO_DATE('2014-11-22','YYYY-MM-DD');0.0;
33;59;20;93;9516334;TO_DATE('2014-11-11','YYYY-MM-DD');0.0;
33;59;22;83;2827524;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
33;59;24;192;7852989;TO_DATE('2014-05-29','YYYY-MM-DD');0.0;
33;59;30;114;986009;TO_DATE('2013-12-09','YYYY-MM-DD');0.0;
33;65;24;54;7561728;TO_DATE('2014-10-26','YYYY-MM-DD');0.0;
33;65;27;80;3483087;TO_DATE('2014-07-11','YYYY-MM-DD');0.0;
33;65;29;22;6374259;TO_DATE('2013-12-25','YYYY-MM-DD');0.0;
37;52;14;15;8060903;TO_DATE('2014-01-15','YYYY-MM-DD');0.0;
37;52;16;142;3365333;TO_DATE('2014-02-07','YYYY-MM-DD');0.0;
37;52;26;125;5889111;TO_DATE('2014-05-11','YYYY-MM-DD');0.0;
37;52;27;63;3565786;TO_DATE('2014-07-31','YYYY-MM-DD');0.0;
37;52;29;96;4316078;TO_DATE('2014-09-19','YYYY-MM-DD');0.0;
37;56;14;157;5241319;TO_DATE('2014-03-07','YYYY-MM-DD');0.0;
37;56;17;65;3241599;TO_DATE('2014-06-19','YYYY-MM-DD');0.0;
37;56;19;103;2078692;TO_DATE('2014-05-11','YYYY-MM-DD');0.0;
37;56;23;142;6646747;TO_DATE('2014-10-15','YYYY-MM-DD');0.0;
37;56;28;119;571164;TO_DATE('2014-07-10','YYYY-MM-DD');0.0;
37;63;12;41;3211191;TO_DATE('2013-12-02','YYYY-MM-DD');0.0;
37;63;27;150;5885761;TO_DATE('2014-08-03','YYYY-MM-DD');0.0;
37;63;30;33;9415622;TO_DATE('2014-04-04','YYYY-MM-DD');0.0;
37;65;25;15;1523588;TO_DATE('2014-05-29','YYYY-MM-DD');0.0;
37;66;11;78;2920154;TO_DATE('2014-10-23','YYYY-MM-DD');0.0;
37;66;14;108;2112618;TO_DATE('2014-06-04','YYYY-MM-DD');0.0;
37;66;15;135;7411705;TO_DATE('2014-04-07','YYYY-MM-DD');0.0;
37;66;17;190;5004842;TO_DATE('2013-09-08','YYYY-MM-DD');0.0;
37;66;19;102;8872124;TO_DATE('2014-02-21','YYYY-MM-DD');0.0;
37;66;20;6;655145;TO_DATE('2014-06-11','YYYY-MM-DD');0.0;
37;66;21;110;1903613;TO_DATE('2013-10-08','YYYY-MM-DD');0.0;
37;66;23;70;7188585;TO_DATE('2014-03-20','YYYY-MM-DD');0.0;
37;66;27;153;6494416;TO_DATE('2014-05-08','YYYY-MM-DD');0.0;
43;52;14;96;2488691;TO_DATE('2013-12-27','YYYY-MM-DD');0.0;
43;52;15;40;647770;TO_DATE('2014-05-17','YYYY-MM-DD');0.0;
43;52;20;117;2518986;TO_DATE('2014-08-10','YYYY-MM-DD');0.0;
43;52;28;142;4504875;TO_DATE('2013-12-05','YYYY-MM-DD');0.0;
43;54;20;138;352573;TO_DATE('2014-05-12','YYYY-MM-DD');0.0;
43;54;25;99;7151962;TO_DATE('2014-05-31','YYYY-MM-DD');0.0;
43;54;26;39;2142475;TO_DATE('2014-05-09','YYYY-MM-DD');0.0;
43;54;27;68;9287560;TO_DATE('2014-01-10','YYYY-MM-DD');0.0;
43;54;29;118;8004000;TO_DATE('2014-05-29','YYYY-MM-DD');0.0;
43;55;11;74;839412;TO_DATE('2014-09-13','YYYY-MM-DD');0.0;
43;55;12;111;6523283;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
43;55;13;7;3610940;TO_DATE('2014-06-13','YYYY-MM-DD');0.0;
43;55;25;153;5586541;TO_DATE('2014-08-28','YYYY-MM-DD');0.0;
43;55;27;119;8332678;TO_DATE('2014-03-18','YYYY-MM-DD');0.0;
43;55;28;63;1064412;TO_DATE('2014-06-16','YYYY-MM-DD');0.0;
43;59;11;69;7957688;TO_DATE('2014-07-20','YYYY-MM-DD');0.0;
43;59;20;79;3963458;TO_DATE('2013-12-07','YYYY-MM-DD');0.0;
43;59;22;13;4102897;TO_DATE('2014-06-06','YYYY-MM-DD');0.0;
43;59;23;176;3262754;TO_DATE('2013-08-31','YYYY-MM-DD');0.0;
43;59;28;147;5052131;TO_DATE('2014-06-06','YYYY-MM-DD');0.0;
43;63;16;89;2872400;TO_DATE('2014-08-29','YYYY-MM-DD');0.0;
43;63;19;165;5469362;TO_DATE('2014-07-25','YYYY-MM-DD');0.0;
43;63;28;152;6970499;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
44;52;11;75;8176286;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
44;52;13;38;762424;TO_DATE('2015-01-10','YYYY-MM-DD');0.0;
44;52;17;69;1203846;TO_DATE('2013-10-11','YYYY-MM-DD');0.0;
44;52;20;27;5416572;TO_DATE('2013-11-09','YYYY-MM-DD');0.0;
44;52;29;79;8201454;TO_DATE('2013-11-23','YYYY-MM-DD');0.0;
44;58;17;198;7855960;TO_DATE('2014-07-21','YYYY-MM-DD');0.0;
44;58;20;108;5543510;TO_DATE('2014-05-17','YYYY-MM-DD');0.0;
44;58;25;195;1291906;TO_DATE('2013-10-17','YYYY-MM-DD');0.0;
44;58;26;94;5926858;TO_DATE('2014-10-17','YYYY-MM-DD');0.0;
44;58;29;13;8156885;TO_DATE('2014-09-15','YYYY-MM-DD');0.0;
44;59;11;193;2981940;TO_DATE('2014-05-20','YYYY-MM-DD');0.0;
44;59;13;65;6526102;TO_DATE('2014-07-04','YYYY-MM-DD');0.0;
44;59;14;47;9233771;TO_DATE('2013-11-06','YYYY-MM-DD');0.0;
44;59;24;171;4278434;TO_DATE('2014-03-05','YYYY-MM-DD');0.0;
44;59;26;25;1416122;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
44;64;21;108;6319634;TO_DATE('2013-12-12','YYYY-MM-DD');0.0;
44;64;22;181;6360607;TO_DATE('2013-11-17','YYYY-MM-DD');0.0;
44;64;23;40;6528747;TO_DATE('2014-09-17','YYYY-MM-DD');0.0;
44;64;29;59;798790;TO_DATE('2013-08-19','YYYY-MM-DD');0.0;
47;52;12;15;7692111;TO_DATE('2014-10-02','YYYY-MM-DD');0.0;
47;52;16;37;5433359;TO_DATE('2014-02-24','YYYY-MM-DD');0.0;
47;52;18;81;9874470;TO_DATE('2014-04-25','YYYY-MM-DD');0.0;
47;52;20;132;1421680;TO_DATE('2014-07-14','YYYY-MM-DD');0.0;
47;55;14;124;2938480;TO_DATE('2014-08-08','YYYY-MM-DD');0.0;
47;55;17;58;7393618;TO_DATE('2014-08-18','YYYY-MM-DD');0.0;
47;55;23;42;5737575;TO_DATE('2014-08-12','YYYY-MM-DD');0.0;
47;55;30;99;6678783;TO_DATE('2014-07-15','YYYY-MM-DD');0.0;
47;60;13;118;4671608;TO_DATE('2014-03-31','YYYY-MM-DD');0.0;
47;60;14;135;2861415;TO_DATE('2014-10-03','YYYY-MM-DD');0.0;
47;60;25;94;2015101;TO_DATE('2014-04-01','YYYY-MM-DD');0.0;
47;62;22;104;310312;TO_DATE('2014-09-28','YYYY-MM-DD');0.0;
47;62;25;114;6123323;TO_DATE('2014-06-14','YYYY-MM-DD');0.0;
47;62;27;2;4611040;TO_DATE('2014-12-16','YYYY-MM-DD');0.0;
47;62;28;30;533990;TO_DATE('2014-04-22','YYYY-MM-DD');0.0;
47;64;12;144;5450968;TO_DATE('2014-04-27','YYYY-MM-DD');0.0;
47;64;19;33;776947;TO_DATE('2014-05-18','YYYY-MM-DD');0.0;
47;64;20;121;6464314;TO_DATE('2014-06-04','YYYY-MM-DD');0.0;
47;64;29;124;1190561;TO_DATE('2013-11-30','YYYY-MM-DD');0.0;
50;51;13;19;9508665;TO_DATE('2014-08-02','YYYY-MM-DD');0.0;
50;51;14;64;4645051;TO_DATE('2013-10-29','YYYY-MM-DD');0.0;
50;51;27;21;3529222;TO_DATE('2014-03-22','YYYY-MM-DD');0.0;
50;53;11;48;6868150;TO_DATE('2014-12-02','YYYY-MM-DD');0.0;
50;53;15;14;7192594;TO_DATE('2014-08-26','YYYY-MM-DD');0.0;
50;53;28;112;1132018;TO_DATE('2014-04-11','YYYY-MM-DD');0.0;
50;53;29;198;3117870;TO_DATE('2014-03-06','YYYY-MM-DD');0.0;
50;53;30;29;4573465;TO_DATE('2013-11-30','YYYY-MM-DD');0.0;
50;54;21;136;514430;TO_DATE('2014-03-10','YYYY-MM-DD');0.0;
50;54;24;133;1143836;TO_DATE('2014-06-30','YYYY-MM-DD');0.0;
50;54;28;68;7513642;TO_DATE('2014-09-03','YYYY-MM-DD');0.0;
50;55;12;31;6641584;TO_DATE('2014-03-08','YYYY-MM-DD');0.0;
50;55;16;170;6379652;TO_DATE('2014-01-27','YYYY-MM-DD');0.0;
50;55;20;150;6886733;TO_DATE('2014-07-16','YYYY-MM-DD');0.0;
