COD_BODEGA;COD_PEDIDO;
11;2310288;
640;2310288;
3883;2310288;
1433;2310288;
2400;2310288;
4171;5444916;
2164;5444916;
2968;5444916;
2580;5444916;
1380;1281640;
1709;1281640;
4178;1281640;
2033;3843023;
3413;3843023;
4363;3843023;
1115;3843023;
1400;916639;
1517;916639;
1923;4370373;
544;4370373;
342;4370373;
1696;5211232;
2467;5211232;
1870;988874;
3287;988874;
4202;9993284;
2959;9993284;
1442;9993284;
2825;9993284;
1702;1932947;
4040;9761363;
405;9761363;
2872;9761363;
4189;9761363;
3211;6241310;
4081;6241310;
3538;3340987;
1669;3340987;
859;3340987;
1911;2347392;
3139;2347392;
1795;9716617;
1607;7587582;
1138;7587582;
3782;7587582;
1601;7623476;
3805;7623476;
2560;5632025;
1918;5632025;
4280;5632025;
4078;5632025;
587;8945392;
3055;8945392;
2649;8945392;
1839;8945392;
3879;4455015;
1633;4455015;
3777;4455015;
2221;4455015;
3953;4455015;
3892;2818936;
1933;8597505;
2178;8597505;
288;8597505;
3491;8597505;
324;8597505;
224;4995397;
3641;4995397;
3777;393092;
726;3633435;
1277;3633435;
1944;6476617;
1021;1528730;
3128;1528730;
3368;1528730;
3875;1528730;
795;1528730;
3089;2824770;
3345;2824770;
366;2824770;
1003;2824770;
382;2824770;
3847;6166360;
1767;6166360;
1769;6166360;
2792;2445472;
57;2445472;
3153;2445472;
3442;2445472;
3517;3467507;
1046;3467507;
4165;3467507;
1954;824575;
987;824575;
3211;824575;
2082;7771335;
1890;7771335;
2838;7771335;
4131;1815579;
209;1815579;
551;1815579;
2706;4588509;
3658;4588509;
571;4392785;
3074;4392785;
4391;4392785;
3234;4392785;
1665;1065275;
3431;1065275;
1251;1065275;
1030;8817668;
3832;8817668;
4199;8817668;
2286;1712269;
583;1712269;
72;1712269;
284;1712269;
1883;1712269;
3394;2510146;
4385;8527178;
957;8527178;
2168;8527178;
2306;8527178;
2014;7168116;
3109;7168116;
2896;7168116;
3376;7168116;
3156;7190807;
810;7190807;
526;7190807;
4048;7190807;
1058;7190807;
468;3074856;
3116;3074856;
3653;3074856;
1431;3074856;
705;5602682;
3102;5602682;
2099;5602682;
3342;4353743;
771;4353743;
684;4353743;
1356;5982680;
3317;5982680;
3167;5982680;
3645;1712310;
3741;1712310;
869;1712310;
1384;1712310;
749;3589167;
2117;3589167;
3171;4149134;
3692;4149134;
1649;4149134;
685;4149134;
3808;4149134;
2274;9160615;
3203;9160615;
1526;8098892;
4059;8098892;
3790;8098892;
3679;8098892;
4376;8098892;
1808;3743881;
3390;3743881;
3697;3743881;
4311;3743881;
2292;1283923;
3765;6850817;
2969;6850817;
2034;6850817;
2963;9427980;
1350;9427980;
4036;9427980;
3789;9427980;
2773;9427980;
1693;7242542;
2259;7242542;
2273;7242542;
3617;7242542;
3571;3216138;
572;3216138;
2759;3216138;
3417;3216138;
3827;3216138;
382;3605767;
551;7807896;
4304;7807896;
3815;7807896;
2286;7807896;
4186;5559132;
3951;5559132;
1445;5559132;
3224;8944007;
3459;8944007;
3764;8944007;
4281;8944007;
2472;8944007;
157;8863141;
3304;8863141;
2626;9742674;
1003;9742674;
3111;9742674;
3138;9742674;
3833;3478626;
1347;3478626;
1170;3012695;
1404;3012695;
2278;3012695;
1518;3012695;
3138;3218168;
4176;3218168;
351;3218168;
934;3218168;
2562;8006892;
3461;8006892;
2551;8006892;
1020;8006892;
1927;3730103;
3497;3730103;
264;6707113;
4060;6707113;
4062;9242501;
4373;9242501;
4231;7393173;
2523;7393173;
1704;7393173;
1153;6194877;
3972;6194877;
454;6194877;
3976;5553891;
1099;5553891;
2378;4723247;
1920;4723247;
392;2167576;
3686;2167576;
3406;2167576;
54;490874;
3820;1902324;
970;1362095;
3467;1362095;
2342;1362095;
117;1362095;
1629;1362095;
2334;11648;
4478;11648;
1801;679583;
4009;679583;
1099;679583;
3119;2428900;
4163;7466742;
3647;7466742;
4352;3710531;
1121;5859286;
3717;5859286;
1511;3382009;
3654;3382009;
383;3382009;
471;877378;
3838;877378;
209;877378;
46;435752;
1834;435752;
4249;435752;
2931;435752;
3779;1327316;
493;1327316;
604;1327316;
1710;2365454;
2828;2365454;
1477;2365454;
670;84897;
2659;84897;
3252;84897;
211;84897;
2088;84897;
554;8608786;
3256;8608786;
2000;8608786;
1279;1127993;
85;1127993;
46;1127993;
1490;1127993;
929;1127993;
1490;2791664;
78;2791664;
3210;2791664;
1905;5303519;
3618;5881186;
1644;5881186;
3453;2070459;
35;8911670;
3977;8911670;
3447;8911670;
342;2513691;
2642;6701762;
1113;6701762;
2496;6701762;
3097;6701762;
2288;6928447;
2700;1864195;
2885;1864195;
792;1864195;
785;8409653;
2141;8409653;
3825;8409653;
4186;8409653;
2340;7469825;
3268;7469825;
2961;7469825;
1023;2990875;
2366;9551297;
3516;4222063;
1550;4222063;
2801;4222063;
2904;1825493;
2011;1825493;
2342;854240;
2012;1460620;
583;1460620;
2482;1460620;
1002;1460620;
2664;1460620;
749;4929769;
3506;4929769;
3532;4929769;
4064;4929769;
2700;4743837;
215;4743837;
3565;4743837;
3919;4743837;
898;2931213;
1100;2931213;
1083;2931213;
2377;2931213;
172;6021426;
1643;6021426;
2240;6867948;
277;6867948;
4258;3685766;
134;3685766;
324;8115927;
1648;8115927;
2436;8115927;
335;8115927;
2011;5703366;
147;5703366;
3389;5703366;
2644;4527574;
224;4527574;
2729;4527574;
2812;4527574;
3356;3817102;
3746;55360;
4483;4039686;
2077;4039686;
1495;4039686;
431;4039686;
797;6112300;
2530;446458;
4247;446458;
2975;1200815;
3833;1200815;
4460;3542913;
1503;3542913;
631;3542913;
1716;3542913;
2033;535874;
3694;535874;
453;535874;
47;1176;
3311;1176;
3103;1176;
385;2001849;
1884;2001849;
4486;7856502;
720;7856502;
3075;7856502;
3538;2643055;
806;6121495;
836;3902351;
4491;3902351;
3355;3902351;
4030;3902351;
1672;3902351;
1625;910616;
3708;2522130;
2791;2522130;
1990;4229993;
386;4229993;
2202;4229993;
266;347859;
1995;5874699;
1302;5874699;
670;5874699;
868;5874699;
894;5874699;
522;7375091;
3405;6708603;
2133;6708603;
1103;6708603;
2250;2409048;
1877;2409048;
170;2409048;
211;2409048;
1415;2409048;
1999;4062391;
2797;4062391;
3309;7097195;
3270;7097195;
4192;7097195;
1986;7097195;
3475;391851;
160;391851;
1362;391851;
1695;2775275;
1890;2775275;
4427;1807912;
3754;1807912;
348;1807912;
371;1807912;
3257;1807912;
206;2171982;
677;2171982;
2587;391552;
4426;391552;
3538;391552;
259;2241784;
980;2241784;
2839;4728781;
1715;4728781;
3371;4728781;
3766;4728781;
3258;4728781;
4341;2487695;
3666;2487695;
2984;2487695;
2749;4147574;
1483;2823651;
3759;2823651;
2618;2823651;
3544;2823651;
153;6352320;
62;6352320;
218;6352320;
2463;832529;
2367;832529;
1772;832529;
3084;832529;
1350;4055112;
2159;4055112;
3261;4055112;
4361;4055112;
1075;7410003;
354;7410003;
4231;7410003;
3945;9590769;
786;9590769;
2574;9590769;
349;5883102;
4341;5883102;
777;4925323;
2592;4925323;
2566;8945778;
881;6984861;
692;6984861;
971;1740984;
1118;1740984;
3140;8163062;
1118;8163062;
1153;8163062;
2526;8163062;
1953;3440528;
1322;3440528;
771;3440528;
1929;3440528;
2720;3440528;
2411;6051265;
4432;6051265;
3777;8804680;
1523;8804680;
907;9465175;
2113;9465175;
2505;9465175;
3233;9465175;
3855;9465175;
2670;6005620;
953;4417748;
52;4417748;
2832;4417748;
2858;5081089;
2832;5081089;
2912;8410509;
2136;28699;
590;28699;
1344;28699;
2471;28699;
3330;1469120;
4189;1469120;
1102;9488513;
1518;9488513;
2948;2165380;
4235;7690833;
1793;3059858;
1141;3059858;
1908;590754;
815;590754;
871;387062;
2525;387062;
3279;387062;
3143;387062;
30;387062;
638;1641791;
1137;1641791;
4210;1641791;
715;5584112;
245;5584112;
2858;6416040;
209;6416040;
1615;1114370;
2594;1114370;
1395;7725378;
362;7725378;
1735;466558;
3688;466558;
2475;5207858;
3133;319557;
2568;319557;
2487;319557;
211;8278876;
2748;8278876;
820;5049342;
2970;5049342;
558;4422592;
3247;4422592;
1718;4422592;
1788;8306811;
701;8306811;
4319;6715369;
294;6715369;
3901;6715369;
4089;8036755;
954;8036755;
2804;8036755;
985;8036755;
2400;6457947;
4042;7778362;
4448;7778362;
3254;7778362;
3558;553028;
2420;553028;
705;9444018;
2583;9444018;
893;9444018;
69;9135814;
1216;9135814;
1629;9546848;
2826;9546848;
4196;8967488;
2894;8967488;
854;8967488;
1525;8967488;
828;9213458;
1532;9213458;
3801;9213458;
2158;4111355;
377;4111355;
2885;4111355;
948;4111355;
2885;4556101;
3098;4556101;
4185;5066447;
1494;5066447;
2980;5066447;
35;5066447;
1947;3103454;
246;1336155;
3931;7480547;
1040;7480547;
2387;7480547;
551;103051;
3971;8856511;
3276;8856511;
1111;8856511;
4381;975045;
1325;5549501;
126;5549501;
1628;8595938;
3114;8595938;
3171;8595938;
1344;7494666;
3928;7885532;
2320;7885532;
811;7885532;
2408;7885532;
1462;8703826;
2262;8703826;
567;2380354;
4439;2380354;
1498;2380354;
3484;2380354;
1149;780488;
2331;780488;
1964;1563804;
484;9706467;
118;9706467;
7;9706467;
3337;9706467;
3066;8164497;
131;8164497;
1688;1343361;
362;4462510;
3621;4462510;
3743;4070412;
1769;4070412;
4117;4070412;
3522;5645961;
2692;5645961;
3983;5645961;
3682;5645961;
963;5645961;
1641;2206378;
302;4981499;
24;7957648;
3805;1863357;
1032;1863357;
2272;1863357;
2792;9469194;
3217;9469194;
3052;9469194;
3985;9469194;
1723;9469194;
3665;3527864;
1953;3527864;
3732;3527864;
530;3527864;
2411;6964546;
3583;6964546;
3478;6964546;
1149;6964546;
2726;1762663;
281;1762663;
2906;1762663;
4419;1762663;
3328;1762663;
2065;915369;
1045;915369;
862;915369;
2938;915369;
444;8492856;
1512;8492856;
1949;5765175;
2963;5765175;
2329;5765175;
3458;9229960;
4274;9229960;
1147;9229960;
3975;9229960;
4217;9229960;
3991;3932763;
3355;3932763;
3115;3932763;
3341;3932763;
4257;3932763;
2415;1775746;
1798;1775746;
1943;1775746;
1631;1775746;
1982;1775746;
4358;2933559;
2802;2933559;
1360;4100267;
4431;4100267;
2835;4100267;
582;1897132;
1993;1897132;
1117;6185649;
440;6185649;
3784;5259234;
249;5259234;
96;5259234;
646;966638;
157;966638;
4335;966638;
3269;7556209;
4308;7556209;
1873;7556209;
1220;7556209;
1325;5131825;
362;5131825;
2685;5131825;
3672;3696425;
2772;3696425;
2455;3696425;
1815;1997919;
3749;1997919;
1623;6532345;
2905;6532345;
744;6532345;
3418;6532345;
2710;1130520;
1686;1130520;
1962;1130520;
129;7703431;
2275;7703431;
2248;7703431;
977;7703431;
2789;7410055;
181;61937;
395;61937;
3222;61937;
1227;61937;
1579;2786184;
258;2786184;
2892;2786184;
3189;2786184;
994;5079664;
4437;5079664;
1563;5079664;
1565;6193793;
1581;6311881;
435;6311881;
2360;6311881;
1812;6952859;
2009;6952859;
2110;6952859;
2403;6952859;
3488;6952859;
4313;4257706;
2119;4257706;
1659;4257706;
4294;4257706;
659;4719628;
3058;4719628;
2919;4719628;
1250;4065119;
4136;4065119;
714;4065119;
1387;4065119;
154;7119692;
3807;7119692;
2206;7119692;
2257;4672109;
650;4672109;
1127;4672109;
1601;4672109;
4364;4268920;
1625;4268920;
2212;8263745;
2774;8263745;
2068;8275817;
376;8275817;
2024;8275817;
1802;5158107;
3721;5158107;
1389;5158107;
2313;5158107;
743;5183117;
3921;92385;
2316;92385;
1783;92385;
1488;1670729;
363;1670729;
2432;1670729;
1541;1670729;
3568;1452041;
1227;1452041;
3982;1452041;
3028;4067078;
60;4067078;
1629;4067078;
2838;3105355;
641;3105355;
2874;9889684;
2357;9889684;
789;7094985;
486;7094985;
934;7094985;
3213;5465607;
4208;5465607;
1312;4042186;
3415;9478551;
938;9478551;
3977;9478551;
2033;9478551;
3138;1739817;
96;1739817;
3630;3150365;
3694;6475773;
3172;6475773;
4375;3182869;
3456;3182869;
1841;3182869;
403;3182869;
1461;3182869;
2666;1030354;
12;1030354;
2485;8687228;
1292;8687228;
2558;1878546;
1819;1878546;
29;4432631;
157;4432631;
1640;7235496;
167;7235496;
3967;7235496;
2521;2038246;
2165;3139638;
1189;3139638;
2309;3139638;
2701;3139638;
63;1931777;
939;1931777;
2340;1931777;
3792;1318084;
4139;1318084;
758;1318084;
3515;1318084;
3829;3809349;
215;3809349;
4422;7879786;
1272;7879786;
1730;7879786;
1661;7361475;
1438;7361475;
4156;7361475;
3798;7361475;
4320;7361475;
1778;2047705;
1505;2047705;
1294;2047705;
2858;1229875;
3338;1229875;
2917;1229875;
36;1229875;
1393;1754785;
687;2397903;
736;2397903;
360;5861056;
3065;5861056;
3171;5861056;
1712;1194682;
3684;1194682;
599;2166771;
4322;2166771;
2418;2166771;
2903;2889326;
2100;2889326;
2603;2889326;
2320;2889326;
1799;2889326;
1825;4238832;
2775;4238832;
3892;4238832;
1154;2766712;
2471;2766712;
2174;2766712;
3459;6564381;
1191;6564381;
3520;6564381;
2720;6564381;
1306;6564381;
2771;4238216;
3404;4238216;
2357;9915319;
3474;9915319;
1126;6863887;
3229;6863887;
4004;6863887;
763;9293289;
2271;9293289;
1851;9293289;
4426;292296;
3362;292296;
2631;7722975;
2404;7722975;
1919;7722975;
2987;2042320;
359;2042320;
4054;2042320;
10;7076342;
2113;7076342;
2984;7076342;
55;9846985;
152;9846985;
3635;2237754;
2377;2237754;
1446;2237754;
3011;7020680;
3226;7020680;
1609;7020680;
3887;7020680;
1742;7020680;
3021;3588601;
3320;3588601;
767;3588601;
3660;3588601;
2125;3588601;
3002;6691821;
2346;6691821;
1364;6691821;
1373;6691821;
3836;6691821;
2908;2987717;
2954;2987717;
2514;4222055;
2394;4222055;
862;6292705;
1768;6292705;
1499;6292705;
600;6292705;
4032;6859325;
995;6859325;
51;912944;
4456;912944;
820;912944;
2464;2269255;
1105;2269255;
2328;2269255;
3932;2269255;
1447;2269255;
1479;5649494;
86;5649494;
799;8257931;
1902;8257931;
67;8257931;
74;2515813;
2238;2515813;
3217;4145101;
3229;5427461;
3547;5427461;
2113;5427461;
4194;5427461;
2626;733391;
149;733391;
4126;733391;
1961;6885718;
140;6885718;
167;6885718;
2579;6885718;
155;500996;
4219;500996;
2226;500996;
2797;500996;
1560;5430626;
4272;5430626;
1709;5430626;
3168;5430626;
1584;6236720;
3764;6236720;
1561;6236720;
3036;3265284;
3941;6561290;
3026;6561290;
3677;6561290;
2305;4715689;
1160;9544210;
3973;9544210;
925;9544210;
1834;9544210;
858;3642911;
3118;3642911;
3685;3642911;
3225;3642911;
131;4795563;
2541;4795563;
1091;4795563;
3102;5143133;
3407;5143133;
1465;5143133;
902;8623883;
2131;8623883;
2946;8623883;
516;5689323;
3011;4346826;
3343;4346826;
2912;6600855;
2591;6600855;
4307;6600855;
4245;6600855;
742;2972088;
1195;2972088;
2000;2972088;
2302;3888300;
446;3888300;
2314;3888300;
2765;3888300;
1406;9431252;
3806;9431252;
1686;9431252;
638;1005826;
469;1005826;
1956;7549956;
2177;7549956;
1181;7549956;
1012;605192;
3644;605192;
4086;1035127;
4405;1035127;
4107;1035127;
3596;1035127;
1774;987031;
853;987031;
1592;987031;
2170;987031;
1254;987031;
304;2439513;
2625;2439513;
770;1627897;
3138;1627897;
2158;1627897;
3695;1627897;
254;7041187;
951;7041187;
2739;7041187;
3609;8445420;
2251;8445420;
3906;8445420;
509;8445420;
2435;8443258;
2952;8443258;
3363;8443258;
2504;8443258;
1729;2952851;
1325;2952851;
789;6808600;
1712;6808600;
192;6808600;
200;6808600;
190;7970750;
4010;7970750;
2462;3799446;
746;3259241;
1389;3259241;
596;3259241;
514;3259241;
1223;8686418;
3098;8686418;
2970;8686418;
2785;1537621;
2682;1537621;
3620;1537621;
1622;1537621;
2426;1040388;
1555;1040388;
3417;1040388;
1361;1040388;
1079;9925533;
161;9925533;
2566;9925533;
4248;9925533;
4044;9925533;
47;3249385;
3158;3249385;
1270;3249385;
2387;3249385;
2244;3249385;
799;5286095;
3026;5286095;
1551;5286095;
2180;9416142;
906;9416142;
2238;9416142;
3326;9127983;
2581;9127983;
2507;8904999;
3684;8904999;
1147;8904999;
2148;8904999;
2600;8904999;
123;6324061;
3934;3939205;
2679;3939205;
801;3449839;
4140;3449839;
1619;3449839;
667;1343772;
2808;1343772;
1161;2450830;
1336;4976002;
2852;4976002;
1531;4976002;
2752;7406249;
3270;7406249;
2025;7406249;
560;9191364;
4319;5096404;
3165;2925652;
3379;2925652;
3447;2925652;
4062;1550614;
1633;1550614;
2012;1550614;
3186;9516989;
2471;9516989;
50;9516989;
2826;8966821;
4018;8966821;
2003;789349;
828;789349;
4317;7206450;
2649;4450422;
1266;1938726;
2498;1938726;
620;1938726;
620;4671333;
4492;6481066;
3532;6481066;
2631;6481066;
3015;6481066;
3741;1513190;
1306;1513190;
3272;1513190;
3020;7624542;
3748;1413054;
4471;2309298;
3737;2309298;
2965;40163;
3532;40163;
705;40163;
3078;40163;
4425;3822283;
2514;3822283;
3052;3822283;
3124;4780635;
4097;4780635;
3293;4780635;
3963;2996525;
1686;2996525;
1411;2996525;
2839;2996525;
240;2996525;
4188;6239948;
2831;6239948;
3031;6239948;
2220;6239948;
3653;8518558;
338;8518558;
23;9404327;
3715;9404327;
1194;9404327;
4337;9404327;
3628;9006270;
832;9006270;
786;9006270;
3990;9006270;
2157;7755133;
2230;7755133;
799;7755133;
1769;7755133;
858;5352899;
1732;5352899;
2700;5352899;
2565;5352899;
4362;2937761;
1259;5767811;
4378;1350344;
4283;1350344;
1512;1350344;
3231;1350344;
3482;6829460;
3371;6829460;
4226;6829460;
2583;6829460;
2888;8269423;
666;8269423;
1068;8269423;
3464;4293403;
2005;4293403;
3177;4293403;
1496;4293403;
8;4293403;
2786;7953128;
1771;7953128;
2866;7953128;
364;7953128;
2823;810940;
1023;7796058;
3409;5169322;
1198;5169322;
3979;5169322;
3798;5169322;
624;5169322;
2334;7495626;
2166;7495626;
3337;7495626;
3637;7495626;
957;5934184;
983;5934184;
4088;9095748;
1282;9095748;
3614;9095748;
2869;8005630;
2754;6569583;
4490;6569583;
2657;6569583;
1227;6569583;
232;5419393;
4413;512184;
4386;512184;
3801;512184;
2640;512184;
1040;7367195;
4283;4906805;
1170;4906805;
1946;4906805;
2078;8010059;
2237;7183631;
720;7183631;
330;7183631;
3461;1343366;
541;1343366;
3039;1343366;
186;1343366;
1369;2939383;
245;2939383;
292;9508152;
3073;2311925;
3578;2311925;
947;4066000;
3436;4066000;
2458;9092876;
1671;9092876;
812;9092876;
433;3925471;
2006;3925471;
2662;3925471;
168;1810164;
51;1810164;
852;5561052;
906;5561052;
3156;5561052;
662;2823029;
4099;2823029;
3523;2823029;
1118;9707284;
3166;9707284;
199;9707284;
3463;3629873;
4071;3629873;
1121;3629873;
618;3629873;
991;5959699;
2741;5959699;
3349;5959699;
1566;5959699;
1557;7268392;
46;7268392;
80;1416698;
2589;1416698;
1402;1416698;
1126;1416698;
3218;6586238;
2933;6586238;
4440;4997200;
3092;4997200;
1591;4997200;
4218;9289002;
464;6668255;
2908;6668255;
334;5744871;
2753;5744871;
24;5744871;
1376;5744871;
981;5744871;
4101;4665028;
2658;5747495;
249;5747495;
2395;5747495;
3929;5747495;
973;4776712;
3140;4776712;
2788;2696645;
4434;2696645;
2303;2696645;
285;2696645;
595;2696645;
1401;9503553;
4288;9503553;
3997;9503553;
276;9503553;
3616;9032414;
2615;9032414;
2998;9032414;
2788;9032414;
2908;4969485;
1271;4969485;
3146;9409982;
1494;9409982;
3481;8651891;
1642;4069583;
786;3883802;
1509;2213720;
2600;2213720;
209;6855215;
811;6855215;
3838;5152145;
3395;1388325;
3182;1388325;
2525;1388325;
269;3898705;
1605;3898705;
3654;3898705;
532;9996884;
62;1557406;
1390;1557406;
2733;1557406;
3167;1557406;
77;6095204;
1845;6095204;
2633;6095204;
1723;6095204;
1510;508184;
3733;508184;
953;508184;
4119;7516351;
3683;5646845;
594;5646845;
2431;4649689;
3338;3773841;
1693;8348517;
1651;626587;
257;626587;
263;626587;
3100;626587;
451;626587;
1151;7085851;
1582;7085851;
3157;7085851;
1060;3779911;
3033;3779911;
1947;3779911;
2382;582138;
4027;9028545;
4019;9028545;
1939;9028545;
1772;9028545;
1002;6245900;
3370;6245900;
4376;6245900;
4030;9851963;
2018;9851963;
210;3837410;
464;3837410;
3662;3837410;
2018;5845609;
134;5845609;
924;4173640;
2220;4173640;
3919;5122379;
1215;5122379;
2962;5122379;
798;5122379;
1891;6745622;
4276;6745622;
1137;6745622;
4373;431580;
859;431580;
4498;9943306;
3087;9943306;
4175;9943306;
3339;8098421;
3966;8098421;
4245;8098421;
4066;9887141;
1984;9887141;
1081;9887141;
1044;4453864;
545;2928873;
416;2928873;
1594;2928873;
2479;2928873;
1650;2637943;
2210;2637943;
2717;2637943;
2789;2637943;
672;2637943;
1609;9246370;
3765;9246370;
828;9246370;
3542;8986380;
3371;8986380;
4101;8986380;
4479;2573158;
3219;2573158;
3044;2573158;
454;2573158;
2456;6065336;
1412;6065336;
1076;6065336;
4142;6065336;
1948;6065336;
2105;2824904;
144;9658719;
853;7250619;
477;7250619;
3759;7250619;
3520;7250619;
502;639165;
2810;639165;
2428;3074288;
81;3074288;
3130;3074288;
4075;3074288;
2191;6167760;
972;6167760;
707;6167760;
3308;6167760;
1786;6167760;
4394;4705882;
205;1090529;
1192;1090529;
2049;1090529;
1452;1090529;
4455;4433183;
3622;4433183;
499;4433183;
4267;4433183;
3938;8059341;
1752;2454332;
3930;2454332;
519;2454332;
1900;2454332;
702;2454332;
693;4299915;
107;4299915;
1846;4299915;
1580;6921205;
11;6921205;
3208;6921205;
951;6921205;
380;6454855;
4134;538000;
3746;538000;
2928;7238817;
3428;7238817;
696;7238817;
1550;7238817;
4384;7238817;
1789;9853386;
603;9853386;
3911;9853386;
3684;989346;
2488;989346;
2623;989346;
3935;989346;
2209;9433371;
2007;9433371;
53;8722182;
3192;8722182;
315;5939806;
2114;7956432;
4097;7956432;
2169;7956432;
2042;5078665;
3927;5078665;
238;5078665;
2326;5078665;
4107;2800311;
3871;6520040;
676;6520040;
4213;6520040;
1803;7534575;
2025;7534575;
4090;7534575;
221;3790991;
491;1981274;
1875;1981274;
2949;1981274;
4013;1981274;
4493;5493818;
925;5493818;
2031;5493818;
2913;5493818;
1338;9144459;
1506;9144459;
1077;9168249;
3279;9168249;
4331;9168249;
3303;9168249;
