COD_PEDIDO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_ENTREGADA
1012647;61;22;10;0;
6842806;15;11;9;9;
6842806;26;15;6;6;
6842806;43;20;8;8;
9770981;11;28;2;2;
5196369;67;3;12;12;
5196369;68;3;12;12;
5799053;68;9;3;0;
5799053;71;4;7;0;
5799053;72;8;18;0;
5819707;7;20;13;7;
5819707;21;19;4;3;
5819707;32;11;13;7;
4381166;60;11;4;4;
4381166;63;22;19;19;
4381166;64;24;19;19;
4381166;65;22;3;3;
5620663;68;2;19;0;
4409852;31;29;20;0;
9676250;7;21;19;19;
9712735;6;26;2;0;
9820004;58;13;14;0;
6716397;4;16;17;5;
6716397;19;26;8;1;
6716397;24;15;3;2;
6716397;42;18;15;6;
8589636;18;26;18;18;
8589636;61;30;13;13;
8589636;64;24;4;4;
6363020;5;6;2;0;
6363020;28;7;12;0;
6363020;42;6;12;0;
7639872;4;26;11;5;
7639872;40;19;17;8;
7639872;41;29;11;8;
7639872;44;22;8;1;
8743160;3;16;3;0;
8743160;5;23;8;0;
8743160;19;11;12;0;
8743160;23;30;10;0;
8743160;31;24;2;0;
1345402;25;23;12;0;
4537726;67;1;6;1;
4537726;68;7;1;1;
4537726;69;3;4;3;
4537726;70;5;2;2;
4537726;72;5;13;11;
7693978;40;24;4;0;
7693978;45;24;11;0;
7693978;53;21;13;0;
7693978;62;30;12;0;
7693978;71;28;19;0;
2636916;64;12;3;0;
2444593;20;4;16;0;
2444593;32;3;18;0;
2444593;37;2;2;0;
5007172;5;11;7;0;
5007172;29;15;13;0;
1178367;59;26;6;0;
6678822;57;23;4;0;
124983;59;18;6;5;
124983;62;21;18;17;
124983;63;22;11;6;
124983;65;27;7;5;
9491071;20;13;5;0;
9491071;22;17;13;0;
9491071;34;25;5;0;
7611647;14;4;7;0;
7611647;33;3;18;0;
7611647;50;5;17;0;
7611647;58;6;6;0;
7151626;5;25;10;10;
7151626;35;16;14;14;
7151626;43;25;17;17;
2768560;3;13;13;0;
2768560;12;27;7;0;
2768560;18;15;8;0;
2768560;25;20;15;0;
2768560;28;21;4;0;
1441105;54;26;2;0;
6765977;70;4;15;0;
2978854;2;20;18;0;
2978854;32;24;17;0;
5899759;58;19;12;0;
5899759;59;19;18;0;
2224786;64;17;5;0;
5721607;10;11;19;0;
5721607;61;11;18;0;
9278988;55;25;13;0;
9278988;56;15;13;0;
9278988;59;12;4;0;
9278988;65;21;17;0;
662019;9;17;2;2;
662019;11;19;8;8;
662019;16;30;1;1;
662019;35;26;1;1;
6907762;21;1;12;12;
6907762;41;7;1;1;
6062681;33;29;18;15;
6062681;44;13;8;2;
6062681;56;27;3;3;
6404897;18;26;18;0;
6404897;29;14;9;0;
6404897;33;19;3;0;
6404897;37;24;15;0;
6404897;40;15;3;0;
8789320;5;12;2;0;
340030;67;8;11;0;
340030;71;3;8;0;
5246225;54;22;15;0;
5246225;55;13;20;0;
5246225;57;11;4;0;
5246225;60;21;9;0;
5246225;61;17;3;0;
8719846;56;14;6;0;
5067296;67;3;16;16;
5067296;69;10;4;4;
5067296;70;8;8;8;
5067296;71;5;5;5;
5067296;72;9;6;6;
551344;8;9;13;0;
551344;12;4;13;0;
551344;32;7;15;0;
551344;54;10;8;0;
551344;71;7;10;0;
7072787;59;26;17;0;
7072787;65;14;12;0;
7696863;2;13;3;0;
7696863;9;29;7;0;
7696863;19;18;5;0;
7696863;21;23;12;0;
7696863;30;22;20;0;
8377432;2;29;8;3;
8377432;45;26;6;6;
8377432;60;19;9;8;
8377432;62;13;20;7;
3201661;27;1;19;0;
3201661;37;6;10;0;
3201661;53;6;16;0;
3201661;66;3;16;0;
3201661;71;6;13;0;
2118186;24;13;5;0;
2118186;30;30;8;0;
2118186;51;30;4;0;
2118186;62;26;17;0;
7054989;26;26;19;0;
7962009;49;18;17;8;
7962009;68;19;5;5;
7962009;69;17;11;8;
5094336;41;17;3;0;
2826385;31;28;10;0;
7066154;3;4;19;0;
7066154;14;2;2;0;
7066154;26;6;3;0;
7066154;31;7;3;0;
7066154;65;9;12;0;
9678805;65;23;8;1;
9161714;51;11;14;0;
9161714;58;16;19;0;
1952337;69;7;16;0;
1952337;71;10;11;0;
9867310;29;24;3;3;
9867310;46;18;2;2;
9210489;1;29;5;0;
9210489;40;24;17;0;
9210489;45;25;16;0;
7894852;55;23;9;0;
7894852;61;15;7;0;
7894852;62;24;19;0;
5593200;44;16;17;0;
8535352;51;23;5;2;
8535352;52;27;6;3;
8535352;55;29;15;6;
8535352;61;22;14;12;
8535352;65;21;11;1;
3056660;51;20;6;5;
3056660;52;13;11;2;
3056660;56;24;20;6;
3056660;63;18;10;4;
3056660;65;20;5;3;
1740011;55;21;18;0;
8563005;53;26;15;0;
8563005;60;12;10;0;
8563005;61;27;2;0;
8563005;63;21;14;0;
1638875;9;15;4;0;
1638875;13;22;6;0;
1638875;54;13;4;0;
1638875;70;22;9;0;
1638875;71;27;3;0;
6275446;33;23;3;0;
6275446;43;16;7;0;
6275446;50;20;18;0;
6275446;52;14;4;0;
6275446;68;26;11;0;
1746489;69;9;20;20;
1746489;71;9;12;12;
5867733;69;3;9;0;
5867733;71;3;19;0;
5867733;72;1;11;0;
6198646;3;23;6;0;
6198646;5;29;8;0;
6198646;67;26;13;0;
1360012;45;14;16;16;
1360012;62;25;14;14;
8453284;55;13;1;0;
8453284;63;13;9;0;
6792552;68;4;16;0;
6792552;69;2;13;0;
6792552;70;2;7;0;
6792552;71;3;8;0;
9965374;3;26;8;0;
9965374;21;12;3;0;
9965374;51;26;5;0;
5736959;47;22;10;0;
9231287;8;24;16;3;
9231287;15;17;18;16;
9231287;18;23;10;6;
9231287;27;26;4;2;
9231287;30;20;14;13;
3464248;13;30;12;0;
3464248;20;14;9;0;
3464248;23;23;4;0;
3464248;30;24;8;0;
3464248;35;14;8;0;
2788794;67;4;7;0;
2788794;68;2;11;0;
2788794;71;8;17;0;
1905160;5;19;20;19;
1905160;30;19;17;14;
8213485;57;7;6;1;
5577336;52;24;6;1;
5577336;54;23;11;8;
6701541;59;26;2;2;
6701541;65;25;7;6;
6870375;52;11;3;0;
6870375;54;11;2;0;
6870375;56;16;4;0;
6870375;63;21;16;0;
6870375;66;13;8;0;
2966940;11;24;17;0;
2966940;57;15;3;0;
9366560;54;25;19;0;
9366560;60;26;14;0;
4218401;67;4;13;0;
4218401;68;2;12;0;
4218401;71;9;2;0;
4218401;72;4;20;0;
7513473;49;25;20;6;
7513473;64;18;1;1;
6304489;54;22;3;0;
6304489;57;22;9;0;
6304489;60;21;17;0;
6304489;61;11;19;0;
6304489;63;25;16;0;
1906990;53;15;14;13;
1906990;60;19;7;3;
1184564;15;13;2;0;
1184564;17;16;9;0;
1184564;22;25;18;0;
6217719;58;11;12;0;
6217719;59;23;12;0;
6217719;61;12;13;0;
6035695;1;30;1;0;
6035695;2;16;3;0;
6035695;12;22;9;0;
6035695;18;23;13;0;
6035695;40;21;7;0;
1531497;46;25;17;0;
2921272;17;25;17;0;
4823125;17;16;13;0;
4823125;23;29;2;0;
4823125;27;30;5;0;
4823125;68;18;1;0;
4823125;72;13;6;0;
9770244;5;29;4;0;
9865383;2;25;16;0;
9865383;19;23;13;0;
9865383;25;18;18;0;
9865383;42;30;20;0;
9865383;43;24;5;0;
1337256;1;24;3;0;
1337256;8;15;17;0;
1337256;37;23;10;0;
7796180;52;14;1;0;
6603845;48;30;4;2;
6603845;58;22;13;2;
6603845;67;25;12;9;
6603845;69;25;9;2;
512909;56;24;7;0;
512909;57;18;19;0;
3549844;63;19;5;0;
8800021;53;22;14;0;
8800021;57;12;19;0;
8800021;61;12;17;0;
8800021;65;12;19;0;
8040292;1;25;17;0;
7608366;31;20;13;13;
7608366;59;23;20;20;
7608366;69;22;3;3;
7608366;71;29;3;3;
4628327;57;25;9;6;
4628327;65;19;4;4;
4628327;66;26;19;13;
3180646;29;5;2;0;
3180646;33;3;10;0;
3180646;49;2;3;0;
8063561;7;8;9;0;
2607441;67;4;10;10;
6655986;67;5;8;8;
6655986;68;8;10;10;
6655986;70;4;5;5;
6655986;71;7;9;9;
6655986;72;4;11;11;
9450439;67;7;17;0;
9450439;69;10;8;0;
9450439;70;8;6;0;
5482562;72;1;19;0;
440276;6;3;1;0;
440276;13;3;5;0;
440276;44;7;9;0;
1183530;16;14;12;0;
1183530;60;19;6;0;
1183530;65;22;3;0;
5298226;26;1;16;0;
3220998;70;6;14;0;
8855837;67;5;6;0;
4629636;1;12;1;1;
4629636;3;24;20;20;
4629636;11;21;18;18;
4629636;28;25;17;17;
4629636;41;18;20;20;
4685577;68;2;3;0;
4685577;71;2;10;0;
1466494;53;28;12;12;
1466494;56;16;11;11;
1466494;62;16;5;5;
748024;52;21;9;0;
748024;57;23;4;0;
748024;64;17;17;0;
6611541;2;10;9;0;
6611541;21;8;20;0;
886443;25;21;8;7;
886443;30;13;8;7;
886443;57;14;10;4;
6259720;42;6;20;0;
6259720;61;8;5;0;
4791331;3;6;12;12;
4791331;15;7;14;14;
4791331;45;5;2;2;
6890548;4;23;2;0;
6890548;41;30;16;0;
4161751;37;19;19;6;
4161751;51;29;11;8;
4161751;67;21;17;12;
6572347;50;27;7;6;
6190174;51;23;10;10;
6190174;52;12;9;9;
6190174;64;23;3;3;
259589;2;13;7;0;
259589;20;12;2;0;
259589;43;24;13;0;
7986277;67;1;5;0;
7986277;69;6;13;0;
7986277;71;8;19;0;
7986277;72;6;4;0;
518651;3;9;4;4;
518651;7;4;9;9;
518651;19;2;20;20;
518651;28;8;18;18;
9587967;11;24;19;19;
9587967;28;14;20;20;
9587967;40;22;17;17;
9587967;59;11;3;3;
9587967;70;14;14;14;
4836788;56;14;7;0;
4836788;66;15;19;0;
900704;54;29;19;8;
900704;55;19;12;7;
900704;61;20;14;11;
900704;63;21;11;2;
900704;64;13;7;7;
3445126;39;19;11;0;
7304862;59;23;11;0;
7304862;65;13;7;0;
6364766;4;11;6;0;
6364766;5;13;14;0;
6364766;24;29;17;0;
6364766;69;22;16;0;
8769328;68;7;8;8;
8769328;69;4;15;15;
8769328;72;5;8;8;
7821761;53;24;11;0;
7821761;57;22;4;0;
7821761;60;27;4;0;
7821761;61;11;1;0;
2664794;12;27;3;3;
2664794;22;20;10;10;
2664794;37;30;14;14;
7982510;67;10;8;8;
7982510;69;4;6;6;
7982510;71;4;9;9;
7982510;72;5;17;17;
1721933;66;29;1;1;
698699;53;28;5;0;
698699;63;19;2;0;
8432562;53;7;8;6;
9069673;53;28;19;0;
579302;15;2;13;7;
579302;42;9;1;1;
579302;63;2;12;11;
8693917;11;29;10;0;
8693917;26;13;11;0;
8693917;61;14;2;0;
7025523;70;2;8;0;
7025523;72;5;14;0;
2533569;51;11;1;0;
2533569;53;19;3;0;
2533569;54;13;3;0;
2533569;59;18;5;0;
2174040;8;6;17;0;
2174040;16;2;5;0;
2174040;21;10;5;0;
2174040;31;7;3;0;
2174040;56;9;6;0;
4541489;9;19;11;4;
4541489;49;11;16;16;
4541489;60;28;1;1;
1334335;52;16;2;2;
1334335;58;28;14;14;
1334335;63;11;1;1;
8327974;1;22;2;0;
8327974;34;19;2;0;
741005;22;27;19;19;
741005;47;28;13;13;
1087919;12;17;16;16;
1087919;17;29;20;20;
1087919;22;13;11;11;
1087919;24;13;12;12;
1087919;65;14;14;14;
9701245;63;16;3;0;
9701245;65;12;17;0;
9701245;66;13;2;0;
9211292;21;4;11;0;
9211292;27;9;16;0;
9211292;46;4;14;0;
9211292;49;10;19;0;
9211292;70;1;11;0;
1282014;36;1;15;0;
1282014;37;3;11;0;
1282014;61;3;4;0;
1282014;71;6;14;0;
555687;67;5;4;0;
555687;71;9;2;0;
9769426;52;27;3;0;
6116733;4;15;12;0;
6116733;19;13;10;0;
6116733;27;12;12;0;
6116733;37;12;19;0;
5192259;48;10;3;0;
3626669;15;29;17;17;
3626669;17;23;7;7;
3626669;18;13;3;3;
7849381;69;8;13;13;
7849381;71;9;7;2;
7849381;72;4;8;6;
5982986;28;30;8;0;
4811263;53;13;15;0;
4811263;55;13;20;0;
4811263;64;24;10;0;
9161367;26;3;13;13;
9161367;60;1;15;15;
5735099;67;10;14;0;
5735099;68;5;6;0;
4584529;55;24;9;9;
7520318;63;16;9;9;
3350856;10;15;5;0;
3350856;14;21;5;0;
3350856;29;12;16;0;
6536357;24;25;7;3;
6536357;56;30;14;13;
3911249;68;5;19;2;
3911249;72;5;16;11;
1230110;10;19;7;5;
1230110;20;24;20;13;
1230110;37;15;19;19;
1230110;52;26;18;6;
8022233;67;5;5;0;
8022233;68;5;10;0;
8022233;71;8;9;0;
5297178;14;15;5;0;
5297178;48;30;9;0;
9846053;2;15;16;0;
2855408;4;20;2;0;
2855408;29;13;1;0;
2855408;43;17;15;0;
2855408;47;25;2;0;
49811;28;22;4;0;
49811;41;12;14;0;
49811;61;12;19;0;
3608970;13;30;3;3;
3608970;45;14;13;5;
3608970;46;12;20;6;
5195233;38;16;20;0;
5195233;48;22;3;0;
2730626;54;28;19;19;
2730626;55;28;11;11;
2730626;58;15;14;14;
2730626;66;17;18;18;
4844690;68;8;17;0;
4844690;70;9;3;0;
5475782;22;16;8;0;
5475782;56;23;15;0;
5475782;60;15;6;0;
7542181;22;11;3;2;
7542181;24;25;3;3;
7542181;49;25;16;3;
7542181;50;16;6;5;
284354;38;2;17;0;
284354;47;5;13;0;
284354;53;5;2;0;
284354;63;6;10;0;
1581313;9;22;4;1;
1581313;15;11;7;4;
1581313;17;17;13;11;
1581313;31;22;6;6;
1581313;46;19;10;2;
207545;33;5;8;4;
207545;45;7;16;15;
207545;55;4;9;7;
207545;70;6;2;1;
8728092;62;2;3;0;
3062689;10;25;2;0;
3062689;39;23;10;0;
3062689;43;21;11;0;
3062689;52;13;3;0;
3062689;70;17;4;0;
2689167;43;30;15;0;
6447975;44;10;19;0;
1055378;6;13;4;1;
1055378;50;27;2;2;
1055378;63;30;6;6;
5442030;60;24;16;0;
3366513;7;6;14;0;
3366513;23;9;20;0;
3366513;53;6;5;0;
3366513;57;5;9;0;
2259289;26;2;4;2;
2259289;47;4;1;1;
8293125;18;25;14;1;
8293125;30;27;11;4;
8293125;43;13;13;10;
8293125;64;22;4;4;
8293125;65;21;7;2;
8092094;10;30;13;0;
8092094;13;20;2;0;
8092094;40;18;12;0;
8092094;49;28;3;0;
2118769;14;18;19;19;
2118769;26;11;8;8;
2118769;34;28;3;3;
2118769;42;18;11;11;
6878762;2;23;10;0;
6878762;49;15;1;0;
1001162;14;26;11;0;
1001162;47;30;16;0;
1001162;67;11;14;0;
1784405;71;2;19;0;
1784405;72;8;7;0;
9806962;21;25;17;0;
9806962;36;24;11;0;
9806962;37;20;17;0;
9806962;38;12;11;0;
9806962;49;14;7;0;
1411571;4;11;13;0;
1411571;35;13;9;0;
1411571;43;22;5;0;
3543741;3;7;17;17;
3543741;8;7;2;1;
3543741;54;9;4;2;
3543741;59;10;5;1;
3543741;67;6;6;2;
3471044;68;6;9;0;
3471044;70;3;16;0;
3708070;69;4;13;0;
3708070;70;4;6;0;
9206607;38;27;1;1;
9206607;44;17;18;1;
9206607;66;17;4;1;
9206607;67;21;13;6;
9206607;70;20;4;3;
1970464;51;22;17;17;
1970464;59;26;13;13;
1970464;62;24;6;6;
1970464;63;19;20;20;
1025126;12;3;16;0;
1025126;22;4;18;0;
3893;56;29;2;0;
3893;65;30;20;0;
8636720;51;20;5;0;
8636720;59;18;11;0;
8636720;62;21;17;0;
6136376;27;21;16;0;
1682965;56;29;6;6;
1682965;61;15;5;5;
1682965;64;19;8;8;
1682965;65;21;10;10;
8157456;12;16;2;0;
2689657;4;15;4;4;
2689657;11;21;9;9;
7838720;67;9;10;0;
7838720;68;10;7;0;
7838720;69;7;2;0;
7838720;72;8;5;0;
251521;58;29;19;0;
6325065;20;17;20;0;
6325065;33;25;2;0;
6325065;43;26;15;0;
6325065;55;29;17;0;
6325065;59;25;7;0;
9983431;5;27;8;8;
9983431;18;29;15;15;
9983431;45;16;5;5;
3575305;59;23;3;0;
5418786;53;14;6;0;
5418786;56;12;18;0;
5418786;57;15;15;0;
5418786;61;14;19;0;
5418786;64;18;9;0;
859759;67;4;15;0;
859759;69;8;11;0;
863703;3;25;15;0;
863703;17;21;16;0;
863703;45;30;16;0;
863703;46;18;1;0;
863703;56;14;6;0;
688351;27;7;18;0;
688351;49;5;4;0;
688351;54;7;1;0;
688351;58;8;3;0;
3144419;6;27;2;2;
3144419;13;19;4;4;
3144419;17;19;5;4;
3144419;26;11;18;12;
3144419;46;13;11;10;
8727532;67;4;3;0;
8727532;68;3;11;0;
8727532;69;2;14;0;
8727532;72;2;8;0;
7921749;18;17;16;0;
7921749;25;24;11;0;
7921749;30;27;2;0;
4489555;44;17;3;3;
8676151;57;28;16;16;
8676151;63;17;17;17;
8676151;65;29;2;2;
1959643;59;18;9;0;
9224580;13;28;10;0;
9224580;26;25;12;0;
5073091;9;13;2;0;
5073091;21;22;16;0;
5073091;32;28;2;0;
8519119;9;20;3;1;
8519119;18;14;19;6;
8519119;21;17;4;4;
296784;25;30;15;0;
296784;29;23;16;0;
296784;45;17;2;0;
296784;51;16;13;0;
296784;68;26;10;0;
549788;68;7;15;0;
549788;71;7;12;0;
1830979;24;17;10;0;
2230751;51;30;2;0;
2230751;55;21;12;0;
2230751;60;16;11;0;
2230751;63;14;5;0;
4906250;2;24;20;0;
4906250;10;16;16;0;
9858606;17;22;18;0;
9858606;23;19;10;0;
9858606;61;18;3;0;
764937;67;10;16;16;
764937;71;5;8;8;
4979532;70;7;8;0;
3613735;29;21;14;0;
3613735;47;17;3;0;
3542111;14;29;12;0;
3542111;15;28;10;0;
3542111;34;23;19;0;
3542111;45;12;12;0;
8605073;53;11;15;0;
8605073;60;15;14;0;
4789790;69;9;4;4;
4789790;71;7;4;1;
7219056;3;25;13;0;
7219056;9;18;6;0;
7219056;16;24;14;0;
7219056;18;16;5;0;
7219056;32;18;3;0;
161544;55;29;4;4;
161544;60;15;17;17;
161544;65;25;16;16;
161544;66;24;8;8;
6908120;8;19;17;0;
4140513;51;28;20;0;
4140513;52;13;17;0;
4140513;58;17;14;0;
4140513;59;13;17;0;
4140513;66;11;2;0;
8062820;18;3;2;0;
8062820;19;5;20;0;
7292498;10;30;11;0;
7292498;25;26;6;0;
7292498;33;30;5;0;
7292498;48;18;1;0;
3083219;11;9;3;3;
3083219;48;6;2;2;
3038102;68;6;8;8;
3038102;69;7;5;5;
3038102;71;9;18;18;
3977192;5;6;7;7;
3977192;27;3;14;14;
3977192;31;3;6;6;
3977192;44;3;4;4;
1826861;67;5;8;8;
1826861;68;6;2;2;
1826861;71;10;8;8;
4476664;67;9;20;0;
1907843;6;14;19;19;
1907843;25;29;16;16;
1907843;40;23;2;2;
1907843;43;30;8;8;
497322;21;21;5;5;
497322;23;22;7;7;
497322;29;30;1;1;
497322;40;26;17;17;
3785197;51;19;9;0;
3785197;56;13;8;0;
7388473;6;17;2;2;
7388473;31;20;11;10;
7388473;67;26;10;5;
411280;23;25;4;0;
411280;32;11;6;0;
411280;40;11;8;0;
411280;47;29;16;0;
411280;70;28;18;0;
8875403;43;6;4;4;
8875403;50;10;2;2;
5698128;51;28;18;0;
5698128;63;13;3;0;
5698128;64;23;17;0;
5698128;65;11;16;0;
3222554;5;27;2;1;
3222554;29;26;15;5;
3222554;36;29;12;11;
6715418;12;28;16;0;
6715418;25;14;10;0;
6715418;42;28;13;0;
6715418;65;25;8;0;
6715418;67;16;12;0;
2051276;24;23;20;0;
2051276;33;29;5;0;
2051276;34;19;19;0;
6272965;4;6;1;1;
6272965;14;10;10;8;
6272965;16;2;11;8;
6272965;20;1;16;16;
6272965;49;1;17;2;
9178816;52;30;9;0;
9178816;55;14;10;0;
9178816;56;24;18;0;
9540210;8;26;12;12;
9540210;15;24;6;6;
9540210;52;28;15;15;
6648554;8;10;16;16;
1803274;23;24;8;4;
1803274;26;25;20;6;
1803274;48;29;12;9;
1803274;71;22;4;1;
2714713;51;27;14;0;
2714713;57;23;12;0;
2714713;62;16;4;0;
5596821;37;29;12;0;
5596821;47;25;10;0;
5596821;56;12;13;0;
5596821;58;24;6;0;
5596821;61;17;2;0;
9954880;3;12;11;0;
9954880;24;13;13;0;
5800403;67;8;8;8;
5800403;70;1;3;3;
5800403;71;3;4;4;
5800403;72;10;5;5;
8001406;13;9;5;0;
8001406;57;6;17;0;
8001406;69;8;8;0;
6348492;15;6;14;0;
5284674;60;16;3;0;
2974169;28;23;5;0;
4798671;2;7;19;19;
4798671;17;4;10;10;
4798671;38;2;13;13;
4798671;46;1;9;9;
4798671;66;4;19;19;
9831529;9;14;13;13;
9831529;22;11;1;1;
1725588;70;5;20;0;
6127317;60;15;5;3;
6127317;62;15;11;2;
9371708;1;29;7;7;
9371708;38;20;20;20;
9371708;62;14;1;1;
9371708;71;24;17;17;
524777;21;19;1;0;
4705002;41;24;15;0;
4705002;43;11;20;0;
4705002;62;19;15;0;
4705002;64;16;6;0;
7078328;57;18;13;5;
7078328;61;11;9;5;
7078328;64;22;2;1;
7078328;65;14;6;2;
7078328;66;13;19;13;
1177583;71;9;17;0;
9628678;18;18;1;0;
9628678;20;21;4;0;
9628678;24;28;18;0;
9628678;69;23;11;0;
4437490;29;13;1;1;
1703101;56;30;7;0;
6097700;65;30;4;0;
7074876;51;26;9;0;
7074876;53;15;19;0;
7074876;60;17;1;0;
8709055;8;16;12;0;
8709055;29;28;7;0;
8709055;57;22;1;0;
8709055;67;26;1;0;
5910466;1;23;9;0;
5910466;21;17;16;0;
9248730;14;2;18;12;
9248730;72;5;18;7;
7487541;1;8;17;7;
7487541;15;5;11;8;
7487541;32;4;13;5;
7487541;53;7;8;5;
9196004;51;12;11;8;
3952073;13;21;7;7;
3952073;16;26;6;6;
3952073;35;19;7;7;
3952073;42;24;4;4;
68876;41;16;17;17;
68876;63;17;9;9;
7932646;60;17;16;0;
7932646;64;15;3;0;
7932646;66;15;3;0;
335535;17;26;11;0;
335535;24;29;2;0;
335535;27;24;2;0;
335535;43;18;5;0;
335535;50;30;3;0;
430088;46;7;3;3;
430088;53;8;10;10;
430088;60;8;14;10;
2578853;23;18;10;0;
2578853;31;26;14;0;
2578853;66;16;11;0;
8541137;70;3;2;0;
8541137;71;3;16;0;
1096291;48;28;7;7;
5389462;6;14;11;0;
5389462;15;12;20;0;
5389462;46;11;2;0;
2051769;18;12;8;0;
2051769;42;14;7;0;
904262;26;8;8;8;
3734129;68;8;11;0;
3734129;72;9;17;0;
3027897;44;25;4;1;
4925125;34;29;3;0;
2703070;53;14;18;0;
2703070;55;28;9;0;
2703070;63;25;16;0;
7689817;38;22;12;0;
2537714;67;10;20;0;
2537714;69;6;15;0;
2537714;70;6;9;0;
2952421;69;10;11;0;
2952421;72;4;2;0;
7925848;17;30;11;11;
7925848;34;29;12;12;
7925848;46;20;17;17;
7925848;48;16;6;6;
7925848;59;21;4;4;
4185165;6;12;14;13;
4185165;17;17;3;1;
4185165;24;15;18;18;
4185165;26;18;20;3;
4185165;46;26;5;1;
9626555;2;6;15;0;
9626555;12;8;15;0;
9626555;35;7;4;0;
294302;51;3;18;0;
2933268;29;4;12;12;
2933268;43;9;13;13;
2933268;50;7;9;9;
1384959;51;23;20;20;
1384959;54;30;3;3;
1384959;58;20;14;14;
1384959;61;23;16;16;
1384959;62;13;17;17;
1884752;3;27;1;0;
1884752;13;11;4;0;
1884752;15;24;20;0;
1884752;18;29;12;0;
3731226;36;30;10;5;
2277973;67;7;4;0;
2277973;69;6;11;0;
2277973;71;5;7;0;
4070153;20;15;12;10;
4070153;27;29;12;7;
4070153;38;18;15;6;
4070153;50;13;8;8;
4070153;58;29;17;4;
1830251;16;14;19;0;
1830251;26;19;7;0;
1830251;55;27;3;0;
1830251;69;23;19;0;
3668011;33;10;19;0;
3668011;62;8;11;0;
502460;39;12;5;0;
502460;49;19;4;0;
7884851;11;10;4;4;
2152053;4;8;7;7;
2152053;69;1;20;20;
879880;68;1;17;17;
879880;70;7;11;11;
879880;71;9;2;2;
4071129;62;26;4;2;
4071129;63;27;17;13;
4071129;65;23;2;1;
793961;10;19;9;1;
793961;28;28;4;4;
4351305;53;11;2;2;
4351305;56;26;2;1;
4351305;57;12;18;2;
4351305;59;22;19;11;
4351305;63;24;5;4;
8556293;67;3;11;0;
8556293;69;2;20;0;
8556293;72;1;13;0;
5175347;59;18;20;0;
5175347;60;29;5;0;
2902268;5;4;13;0;
2902268;9;9;7;0;
2902268;43;5;12;0;
3145939;67;6;18;0;
3145939;71;8;18;0;
8552299;12;29;12;0;
8552299;14;13;16;0;
8552299;47;21;13;0;
8552299;60;30;16;0;
8552299;69;30;11;0;
357055;30;16;8;8;
357055;56;18;12;10;
357055;63;26;11;1;
7422661;26;26;15;15;
7422661;35;15;20;20;
7422661;40;13;5;5;
7306838;9;15;14;0;
5419881;67;9;6;0;
5419881;68;8;18;0;
5419881;72;8;20;0;
5349765;56;30;6;2;
5349765;58;24;16;9;
5349765;62;27;8;6;
1485449;19;3;1;0;
9184535;51;20;13;13;
9184535;53;25;5;5;
9184535;54;27;20;20;
9184535;59;11;2;2;
9184535;60;20;20;20;
3813773;34;15;5;0;
4062392;67;5;11;5;
4062392;72;9;20;15;
2682855;7;23;17;17;
2682855;9;12;3;3;
715163;71;7;17;0;
2610378;21;5;7;0;
2610378;23;5;15;0;
2610378;48;10;14;0;
2610378;63;6;9;0;
2610378;70;8;20;0;
9807078;53;27;7;0;
9807078;54;28;19;0;
3035672;58;21;3;0;
4033527;18;11;15;0;
4033527;20;13;13;0;
4033527;34;20;11;0;
4395534;49;6;2;0;
4395534;58;4;7;0;
7206051;67;9;3;0;
7206051;70;1;17;0;
3372246;68;7;11;0;
3372246;70;6;4;0;
4168937;10;16;8;0;
4168937;17;18;10;0;
4168937;19;28;10;0;
4168937;25;16;13;0;
4168937;59;25;5;0;
1020818;19;6;18;0;
1020818;24;4;8;0;
1020818;71;3;13;0;
8870168;51;30;14;11;
8870168;52;14;16;13;
8870168;53;21;7;4;
2781504;46;10;12;0;
4165020;67;2;12;0;
4165020;68;8;8;0;
4165020;70;7;18;0;
6189767;70;2;9;0;
6189767;71;9;3;0;
6189767;72;5;8;0;
5522818;3;23;7;0;
5522818;10;21;16;0;
5522818;34;19;13;0;
5522818;39;18;16;0;
4273570;58;28;7;5;
4273570;61;20;1;1;
4006692;54;15;16;9;
4006692;60;12;10;9;
4006692;63;16;13;7;
9184804;55;21;12;0;
9184804;65;22;6;0;
1355401;24;22;4;0;
1355401;46;29;7;0;
463181;66;29;17;0;
6457181;18;29;19;0;
6457181;40;22;17;0;
9512163;7;20;2;0;
9512163;16;23;15;0;
9512163;33;16;10;0;
9512163;40;18;19;0;
878941;31;15;4;3;
878941;46;25;10;1;
9172271;11;21;17;9;
9172271;12;19;17;15;
9172271;23;25;4;1;
9172271;32;25;14;12;
9172271;49;15;11;3;
5782365;26;26;3;3;
8605077;7;20;10;0;
8605077;33;30;6;0;
8605077;42;20;2;0;
8605077;55;17;18;0;
8605077;63;25;4;0;
6997930;51;28;11;0;
6997930;52;28;15;0;
6997930;55;17;15;0;
5639769;3;13;17;0;
5639769;15;24;8;0;
5639769;17;29;15;0;
5639769;34;18;19;0;
5639769;35;20;19;0;
3893441;42;22;13;13;
3893441;44;23;17;15;
946493;51;26;17;1;
946493;53;11;6;4;
946493;63;16;8;3;
5468765;70;4;14;14;
5468765;71;3;14;14;
8541709;15;30;1;1;
8541709;58;16;20;3;
7502263;57;15;17;0;
7502263;63;23;16;0;
1868026;72;30;10;0;
7100381;48;5;15;11;
6821424;34;16;13;0;
1920452;22;17;10;0;
1920452;37;17;10;0;
