NUMERO;COD_LOCAL;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD;FECHA;PRECIO;
6587258;5062;66;23;16;TO_DATE('2013-04-24','YYYY-MM-DD');237292;
8350228;6254;58;25;5;TO_DATE('2013-06-26','YYYY-MM-DD');117038;
2224977;6323;68;6;14;TO_DATE('2013-07-07','YYYY-MM-DD');99009;
1819123;6158;35;22;4;TO_DATE('2014-01-29','YYYY-MM-DD');296932;
4281963;5055;39;20;9;TO_DATE('2013-08-23','YYYY-MM-DD');253383;
9865501;4850;67;8;2;TO_DATE('2013-06-13','YYYY-MM-DD');172332;
5572650;5266;30;14;2;TO_DATE('2013-06-24','YYYY-MM-DD');125759;
8383983;5411;67;2;8;TO_DATE('2014-02-23','YYYY-MM-DD');177527;
2657768;6081;66;14;13;TO_DATE('2013-10-24','YYYY-MM-DD');246818;
4090744;5699;54;25;3;TO_DATE('2013-09-13','YYYY-MM-DD');51780;
8786457;6451;61;16;11;TO_DATE('2014-02-27','YYYY-MM-DD');259301;
247043;5646;63;13;15;TO_DATE('2013-10-15','YYYY-MM-DD');23656;
642384;4691;14;21;20;TO_DATE('2013-12-18','YYYY-MM-DD');195574;
2487766;4962;62;27;1;TO_DATE('2014-03-14','YYYY-MM-DD');168474;
6165472;6306;57;17;1;TO_DATE('2014-02-04','YYYY-MM-DD');52354;
3430065;5159;65;19;9;TO_DATE('2013-07-02','YYYY-MM-DD');212048;
7656402;5915;68;3;3;TO_DATE('2013-09-21','YYYY-MM-DD');219934;
833577;5205;64;19;4;TO_DATE('2014-04-09','YYYY-MM-DD');22886;
6403336;4594;70;2;10;TO_DATE('2013-12-14','YYYY-MM-DD');34176;
4374447;5022;61;13;13;TO_DATE('2013-11-03','YYYY-MM-DD');216513;
4263808;6436;3;17;17;TO_DATE('2013-06-12','YYYY-MM-DD');251784;
2062713;5761;56;29;7;TO_DATE('2013-12-09','YYYY-MM-DD');58600;
1989540;5394;67;8;15;TO_DATE('2013-07-28','YYYY-MM-DD');71340;
9687640;6154;63;27;4;TO_DATE('2013-09-27','YYYY-MM-DD');182368;
3727234;5087;37;30;11;TO_DATE('2013-06-25','YYYY-MM-DD');171418;
8707989;5383;66;24;18;TO_DATE('2013-11-12','YYYY-MM-DD');241284;
8708903;5432;19;23;7;TO_DATE('2013-10-27','YYYY-MM-DD');13772;
1907118;6225;55;21;1;TO_DATE('2013-11-24','YYYY-MM-DD');253238;
596938;5152;44;12;13;TO_DATE('2013-08-17','YYYY-MM-DD');198603;
3262051;4979;72;3;18;TO_DATE('2013-08-08','YYYY-MM-DD');26522;
4400762;6056;72;2;11;TO_DATE('2013-08-27','YYYY-MM-DD');42943;
507935;4701;55;14;9;TO_DATE('2013-07-02','YYYY-MM-DD');178192;
2785203;5992;46;26;14;TO_DATE('2014-03-08','YYYY-MM-DD');63641;
7879134;4635;60;27;15;TO_DATE('2013-10-29','YYYY-MM-DD');295819;
5235665;6155;26;29;18;TO_DATE('2013-08-12','YYYY-MM-DD');220285;
6282606;5008;53;19;15;TO_DATE('2013-05-19','YYYY-MM-DD');71201;
8222880;5875;42;17;11;TO_DATE('2014-04-03','YYYY-MM-DD');146453;
7159010;4634;31;23;16;TO_DATE('2013-06-11','YYYY-MM-DD');197790;
8671088;6397;69;5;10;TO_DATE('2014-03-30','YYYY-MM-DD');291511;
964579;5044;2;19;16;TO_DATE('2013-06-22','YYYY-MM-DD');239765;
4936802;6122;59;20;3;TO_DATE('2013-09-01','YYYY-MM-DD');156923;
2851822;6071;69;1;9;TO_DATE('2013-10-20','YYYY-MM-DD');122522;
1602181;5443;53;17;7;TO_DATE('2014-03-29','YYYY-MM-DD');273716;
2804701;4847;7;27;8;TO_DATE('2013-05-31','YYYY-MM-DD');55811;
5773877;4709;29;25;2;TO_DATE('2013-10-01','YYYY-MM-DD');204480;
8935316;5569;70;3;16;TO_DATE('2013-09-10','YYYY-MM-DD');159784;
7578555;6158;41;27;2;TO_DATE('2013-11-20','YYYY-MM-DD');110806;
9842875;5995;25;19;6;TO_DATE('2013-05-31','YYYY-MM-DD');88313;
8933111;4954;8;17;18;TO_DATE('2013-10-02','YYYY-MM-DD');173976;
3774350;6479;58;14;6;TO_DATE('2013-06-17','YYYY-MM-DD');158023;
4183839;4879;43;15;6;TO_DATE('2014-03-17','YYYY-MM-DD');296733;
9132719;5611;67;1;10;TO_DATE('2013-08-05','YYYY-MM-DD');60587;
3273397;5601;71;9;4;TO_DATE('2013-06-20','YYYY-MM-DD');119521;
7620502;4835;61;13;18;TO_DATE('2013-04-20','YYYY-MM-DD');274631;
2061956;6129;67;7;8;TO_DATE('2013-09-15','YYYY-MM-DD');223353;
6112986;5716;67;6;1;TO_DATE('2013-12-11','YYYY-MM-DD');149383;
1880822;5689;5;25;11;TO_DATE('2013-06-27','YYYY-MM-DD');98380;
2097158;5700;14;17;1;TO_DATE('2014-04-08','YYYY-MM-DD');200740;
1590035;5428;3;25;12;TO_DATE('2014-04-02','YYYY-MM-DD');131018;
5093365;5561;71;9;19;TO_DATE('2013-06-03','YYYY-MM-DD');59925;
2863336;5924;67;4;8;TO_DATE('2013-04-30','YYYY-MM-DD');285362;
186050;4866;68;9;18;TO_DATE('2014-02-16','YYYY-MM-DD');276141;
6101226;4823;71;9;9;TO_DATE('2013-06-04','YYYY-MM-DD');257604;
7177269;5925;54;23;19;TO_DATE('2013-09-09','YYYY-MM-DD');228921;
8469475;6436;13;27;6;TO_DATE('2013-11-08','YYYY-MM-DD');24670;
3037907;6325;48;23;10;TO_DATE('2013-09-04','YYYY-MM-DD');248604;
7980053;5105;59;29;11;TO_DATE('2013-10-01','YYYY-MM-DD');215223;
4460362;6398;65;25;17;TO_DATE('2013-08-01','YYYY-MM-DD');118562;
6402186;4514;5;27;3;TO_DATE('2013-11-26','YYYY-MM-DD');11099;
9929805;5934;30;16;8;TO_DATE('2014-02-26','YYYY-MM-DD');55873;
1049496;6114;62;30;20;TO_DATE('2013-05-31','YYYY-MM-DD');152916;
6569258;6477;59;11;6;TO_DATE('2013-12-09','YYYY-MM-DD');140967;
9456697;5777;24;24;3;TO_DATE('2013-07-19','YYYY-MM-DD');33655;
2465925;4644;30;23;14;TO_DATE('2013-10-16','YYYY-MM-DD');72130;
8411278;4968;40;19;9;TO_DATE('2014-02-24','YYYY-MM-DD');195737;
1024373;5965;67;2;2;TO_DATE('2013-07-13','YYYY-MM-DD');94953;
2385760;6456;71;2;19;TO_DATE('2013-11-24','YYYY-MM-DD');164762;
1860469;5624;67;8;12;TO_DATE('2013-07-06','YYYY-MM-DD');53233;
1739273;6349;40;30;8;TO_DATE('2013-12-05','YYYY-MM-DD');141094;
8459070;6215;46;25;4;TO_DATE('2014-04-10','YYYY-MM-DD');229377;
9540540;6330;18;12;6;TO_DATE('2014-03-08','YYYY-MM-DD');148142;
3173768;6164;66;14;15;TO_DATE('2013-09-17','YYYY-MM-DD');52807;
5832454;4989;30;24;5;TO_DATE('2014-03-17','YYYY-MM-DD');15246;
6566158;5589;15;26;17;TO_DATE('2014-04-03','YYYY-MM-DD');58854;
7287281;5499;72;5;9;TO_DATE('2014-01-20','YYYY-MM-DD');149795;
2372355;4673;67;9;11;TO_DATE('2013-11-21','YYYY-MM-DD');89590;
9653245;4860;6;21;7;TO_DATE('2013-12-22','YYYY-MM-DD');226994;
1545905;5917;54;22;8;TO_DATE('2013-05-13','YYYY-MM-DD');228605;
4683476;5750;71;2;16;TO_DATE('2013-07-14','YYYY-MM-DD');287649;
8019734;4740;42;20;11;TO_DATE('2013-12-29','YYYY-MM-DD');96776;
2689968;6120;70;10;11;TO_DATE('2014-04-17','YYYY-MM-DD');184119;
5700706;5790;32;18;14;TO_DATE('2013-09-29','YYYY-MM-DD');74093;
5831351;5083;72;8;12;TO_DATE('2013-12-01','YYYY-MM-DD');183663;
1915941;4562;63;21;12;TO_DATE('2013-12-17','YYYY-MM-DD');40177;
4658437;6148;6;22;13;TO_DATE('2014-02-18','YYYY-MM-DD');256671;
4252814;5187;68;6;7;TO_DATE('2013-05-22','YYYY-MM-DD');219033;
4920701;4650;51;17;8;TO_DATE('2013-06-22','YYYY-MM-DD');149976;
1533749;6285;41;22;14;TO_DATE('2013-06-19','YYYY-MM-DD');54529;
1392880;6406;54;21;3;TO_DATE('2013-09-16','YYYY-MM-DD');189766;
3979684;6488;23;15;14;TO_DATE('2013-10-23','YYYY-MM-DD');138695;
9502053;5857;60;22;5;TO_DATE('2014-01-17','YYYY-MM-DD');18800;
9704247;5130;13;12;2;TO_DATE('2013-05-22','YYYY-MM-DD');126671;
3829865;5567;60;26;4;TO_DATE('2013-06-23','YYYY-MM-DD');160066;
3459563;5238;72;4;5;TO_DATE('2013-05-19','YYYY-MM-DD');160713;
5807384;5073;30;27;19;TO_DATE('2013-12-27','YYYY-MM-DD');32716;
9433224;4546;72;10;20;TO_DATE('2014-03-09','YYYY-MM-DD');29223;
5343954;4728;14;27;8;TO_DATE('2013-08-23','YYYY-MM-DD');103534;
7789544;6015;69;10;7;TO_DATE('2013-07-04','YYYY-MM-DD');213045;
5744396;6244;65;19;13;TO_DATE('2013-09-05','YYYY-MM-DD');117426;
6486842;6343;68;3;20;TO_DATE('2014-02-11','YYYY-MM-DD');32756;
656046;5711;70;9;10;TO_DATE('2014-02-20','YYYY-MM-DD');10934;
9031467;4958;69;7;18;TO_DATE('2013-10-20','YYYY-MM-DD');235917;
3496672;4814;70;7;17;TO_DATE('2013-08-21','YYYY-MM-DD');249039;
8668199;5875;39;12;10;TO_DATE('2013-07-11','YYYY-MM-DD');72450;
6749872;5998;33;28;16;TO_DATE('2013-08-24','YYYY-MM-DD');43669;
764407;6209;67;10;20;TO_DATE('2013-06-11','YYYY-MM-DD');72752;
8030728;5362;54;30;9;TO_DATE('2013-05-08','YYYY-MM-DD');133598;
7758622;4551;68;9;18;TO_DATE('2013-05-28','YYYY-MM-DD');284736;
1404976;5266;43;22;4;TO_DATE('2013-05-17','YYYY-MM-DD');14667;
7205150;4621;58;11;2;TO_DATE('2014-01-12','YYYY-MM-DD');203890;
7251658;5269;67;9;3;TO_DATE('2014-03-11','YYYY-MM-DD');124525;
704526;5854;69;8;16;TO_DATE('2014-03-04','YYYY-MM-DD');275663;
2829921;6269;10;18;20;TO_DATE('2013-05-16','YYYY-MM-DD');55042;
3477489;5233;68;1;8;TO_DATE('2013-12-15','YYYY-MM-DD');209827;
7936564;5320;48;23;9;TO_DATE('2013-12-30','YYYY-MM-DD');134845;
8372199;5726;10;29;3;TO_DATE('2013-06-08','YYYY-MM-DD');155535;
6912006;4502;1;12;2;TO_DATE('2013-07-23','YYYY-MM-DD');275739;
5288107;4997;67;6;18;TO_DATE('2013-04-23','YYYY-MM-DD');108580;
7381128;6382;51;21;12;TO_DATE('2013-10-18','YYYY-MM-DD');75996;
6064293;4625;52;14;1;TO_DATE('2013-05-04','YYYY-MM-DD');67773;
8147890;5544;69;1;15;TO_DATE('2014-01-06','YYYY-MM-DD');59987;
7235147;5943;68;1;8;TO_DATE('2013-08-17','YYYY-MM-DD');160013;
759437;5755;67;10;16;TO_DATE('2014-02-28','YYYY-MM-DD');85242;
9217182;4770;56;24;20;TO_DATE('2013-06-25','YYYY-MM-DD');112760;
3029338;5190;71;10;19;TO_DATE('2013-04-19','YYYY-MM-DD');15768;
717038;5962;72;9;14;TO_DATE('2013-06-30','YYYY-MM-DD');90538;
7874442;6206;59;23;9;TO_DATE('2014-01-14','YYYY-MM-DD');12150;
5698668;5460;66;14;17;TO_DATE('2013-06-27','YYYY-MM-DD');189678;
7238987;5874;4;30;14;TO_DATE('2013-12-28','YYYY-MM-DD');289026;
7764198;5688;32;11;4;TO_DATE('2013-04-22','YYYY-MM-DD');107331;
2911895;4855;26;12;15;TO_DATE('2013-08-04','YYYY-MM-DD');143670;
5867244;5526;67;1;5;TO_DATE('2013-10-17','YYYY-MM-DD');207085;
333514;6452;51;25;12;TO_DATE('2013-08-27','YYYY-MM-DD');193196;
9567831;6259;66;29;6;TO_DATE('2013-08-07','YYYY-MM-DD');66600;
3649464;6463;53;28;10;TO_DATE('2014-02-09','YYYY-MM-DD');265801;
6780102;5394;70;2;10;TO_DATE('2013-10-04','YYYY-MM-DD');158994;
1591568;5103;70;1;13;TO_DATE('2013-05-06','YYYY-MM-DD');156942;
8415460;4651;67;7;15;TO_DATE('2013-06-29','YYYY-MM-DD');273934;
8766150;4672;65;23;6;TO_DATE('2013-12-21','YYYY-MM-DD');200032;
6549748;5897;30;12;13;TO_DATE('2013-08-21','YYYY-MM-DD');120910;
897533;4506;57;29;20;TO_DATE('2013-10-21','YYYY-MM-DD');190741;
6839689;6357;40;22;17;TO_DATE('2013-05-23','YYYY-MM-DD');279903;
4477793;6492;24;18;6;TO_DATE('2014-01-13','YYYY-MM-DD');153960;
5430051;4638;67;5;14;TO_DATE('2013-11-20','YYYY-MM-DD');270155;
919150;4989;29;14;7;TO_DATE('2013-12-16','YYYY-MM-DD');144169;
5141430;6102;56;13;18;TO_DATE('2013-10-21','YYYY-MM-DD');72771;
6821278;5102;68;3;8;TO_DATE('2014-01-07','YYYY-MM-DD');279151;
4534748;5195;9;30;1;TO_DATE('2013-09-08','YYYY-MM-DD');61115;
1675727;5802;52;11;8;TO_DATE('2013-09-24','YYYY-MM-DD');171980;
1158629;5521;70;7;12;TO_DATE('2013-09-27','YYYY-MM-DD');188959;
5845523;5128;40;11;14;TO_DATE('2014-01-07','YYYY-MM-DD');121907;
6253121;5567;54;20;14;TO_DATE('2014-02-16','YYYY-MM-DD');219817;
3948629;5456;45;19;1;TO_DATE('2014-02-14','YYYY-MM-DD');39719;
8409467;5202;51;29;13;TO_DATE('2013-07-21','YYYY-MM-DD');213078;
2805936;4882;69;6;14;TO_DATE('2013-05-07','YYYY-MM-DD');128809;
9846541;4550;9;14;16;TO_DATE('2013-11-20','YYYY-MM-DD');254630;
2566213;6053;72;8;4;TO_DATE('2013-05-12','YYYY-MM-DD');166871;
3900362;4823;70;9;18;TO_DATE('2014-01-23','YYYY-MM-DD');98283;
4297918;5423;61;17;2;TO_DATE('2013-11-01','YYYY-MM-DD');171389;
3709901;4866;70;8;1;TO_DATE('2013-04-27','YYYY-MM-DD');105081;
8531047;5401;69;6;10;TO_DATE('2013-11-25','YYYY-MM-DD');31959;
6953684;6037;31;19;3;TO_DATE('2013-09-27','YYYY-MM-DD');297402;
2039081;5635;57;26;3;TO_DATE('2014-02-08','YYYY-MM-DD');73097;
362333;5448;70;1;7;TO_DATE('2013-05-03','YYYY-MM-DD');285545;
1086119;6369;70;4;3;TO_DATE('2013-10-30','YYYY-MM-DD');161484;
2603455;6157;68;10;8;TO_DATE('2014-03-13','YYYY-MM-DD');126861;
6945272;6330;43;22;9;TO_DATE('2013-04-30','YYYY-MM-DD');186622;
489855;5171;65;15;12;TO_DATE('2013-09-03','YYYY-MM-DD');103257;
3526506;5391;71;3;3;TO_DATE('2013-11-13','YYYY-MM-DD');110875;
8462340;5263;59;15;13;TO_DATE('2013-06-04','YYYY-MM-DD');215216;
6339172;6109;51;22;8;TO_DATE('2013-12-22','YYYY-MM-DD');19790;
9846400;5936;63;15;14;TO_DATE('2013-12-26','YYYY-MM-DD');277533;
4046865;4807;51;26;2;TO_DATE('2013-09-21','YYYY-MM-DD');106673;
8801866;5080;55;23;14;TO_DATE('2013-04-20','YYYY-MM-DD');256896;
3065663;6189;67;3;4;TO_DATE('2013-08-25','YYYY-MM-DD');206804;
2626086;5337;59;16;18;TO_DATE('2013-12-24','YYYY-MM-DD');151963;
5237552;5044;1;27;8;TO_DATE('2013-04-26','YYYY-MM-DD');289516;
7007106;5925;61;30;2;TO_DATE('2014-03-20','YYYY-MM-DD');139341;
5159090;4503;56;28;13;TO_DATE('2013-04-23','YYYY-MM-DD');234296;
7758415;5430;67;5;4;TO_DATE('2014-01-16','YYYY-MM-DD');257873;
3648833;5436;52;17;13;TO_DATE('2013-07-02','YYYY-MM-DD');297141;
5244586;5900;61;27;19;TO_DATE('2013-12-03','YYYY-MM-DD');119121;
9933424;6012;43;30;10;TO_DATE('2013-11-28','YYYY-MM-DD');277747;
6577893;6425;70;1;8;TO_DATE('2013-11-26','YYYY-MM-DD');77013;
5552154;5670;67;4;8;TO_DATE('2013-07-06','YYYY-MM-DD');111890;
5020803;5344;50;27;7;TO_DATE('2013-11-09','YYYY-MM-DD');100159;
3656588;5616;70;4;17;TO_DATE('2013-09-06','YYYY-MM-DD');110185;
5997270;5958;18;26;6;TO_DATE('2013-10-21','YYYY-MM-DD');74229;
5285618;5163;70;6;11;TO_DATE('2013-08-19','YYYY-MM-DD');273263;
9986238;4534;21;13;8;TO_DATE('2013-05-24','YYYY-MM-DD');228461;
3067006;6468;57;17;20;TO_DATE('2013-08-07','YYYY-MM-DD');145058;
603600;5119;72;10;10;TO_DATE('2013-09-10','YYYY-MM-DD');10642;
4635162;5995;7;20;16;TO_DATE('2013-12-30','YYYY-MM-DD');138721;
4533151;5644;62;17;12;TO_DATE('2014-03-05','YYYY-MM-DD');61434;
5119552;4720;55;26;17;TO_DATE('2014-02-14','YYYY-MM-DD');182541;
64285;4535;52;20;20;TO_DATE('2013-08-01','YYYY-MM-DD');103043;
7445175;4628;67;6;1;TO_DATE('2013-10-21','YYYY-MM-DD');228277;
7284109;6300;70;9;20;TO_DATE('2014-01-20','YYYY-MM-DD');161224;
8380068;5817;11;19;18;TO_DATE('2013-05-30','YYYY-MM-DD');238864;
3133448;6076;56;20;16;TO_DATE('2013-04-21','YYYY-MM-DD');18782;
7780943;4737;54;30;20;TO_DATE('2014-02-05','YYYY-MM-DD');138548;
7793614;5014;65;18;4;TO_DATE('2013-10-28','YYYY-MM-DD');258889;
7810656;4890;9;27;4;TO_DATE('2014-03-15','YYYY-MM-DD');54054;
6968283;5618;8;16;1;TO_DATE('2013-09-16','YYYY-MM-DD');138190;
3256006;5659;34;29;18;TO_DATE('2013-07-29','YYYY-MM-DD');120707;
527501;4742;64;27;16;TO_DATE('2013-07-05','YYYY-MM-DD');106335;
3655133;5374;59;26;7;TO_DATE('2013-06-21','YYYY-MM-DD');22626;
2916642;4620;64;13;17;TO_DATE('2013-12-17','YYYY-MM-DD');123651;
6879042;5892;52;22;11;TO_DATE('2013-05-10','YYYY-MM-DD');45298;
2313627;5255;26;13;16;TO_DATE('2014-02-11','YYYY-MM-DD');36627;
3650700;5916;1;13;7;TO_DATE('2013-06-09','YYYY-MM-DD');171532;
7679143;5038;71;9;18;TO_DATE('2014-04-10','YYYY-MM-DD');205003;
9097960;5629;1;28;19;TO_DATE('2014-01-24','YYYY-MM-DD');264706;
1844416;5761;59;19;20;TO_DATE('2013-04-24','YYYY-MM-DD');150711;
4436611;6246;63;24;16;TO_DATE('2014-01-02','YYYY-MM-DD');243500;
1007072;5983;49;25;5;TO_DATE('2013-05-30','YYYY-MM-DD');115394;
1008749;4990;59;12;6;TO_DATE('2013-11-09','YYYY-MM-DD');258791;
5231374;4511;66;22;20;TO_DATE('2013-11-19','YYYY-MM-DD');268870;
8740635;4866;67;8;2;TO_DATE('2013-07-12','YYYY-MM-DD');95140;
4129085;6292;72;2;1;TO_DATE('2014-02-05','YYYY-MM-DD');259803;
951030;4606;68;4;14;TO_DATE('2013-12-22','YYYY-MM-DD');212626;
2043010;5853;1;25;19;TO_DATE('2013-07-16','YYYY-MM-DD');155581;
329550;4615;51;15;13;TO_DATE('2013-07-21','YYYY-MM-DD');163463;
7567892;5865;60;20;8;TO_DATE('2014-03-09','YYYY-MM-DD');64681;
7231652;4800;71;10;7;TO_DATE('2013-09-02','YYYY-MM-DD');100281;
7747403;4743;28;25;7;TO_DATE('2014-01-17','YYYY-MM-DD');258832;
7766612;5506;69;3;20;TO_DATE('2013-10-29','YYYY-MM-DD');286603;
4342009;5773;40;21;10;TO_DATE('2013-07-18','YYYY-MM-DD');108227;
5818591;4868;69;10;1;TO_DATE('2013-09-09','YYYY-MM-DD');178152;
2460491;6008;7;16;5;TO_DATE('2014-04-06','YYYY-MM-DD');104643;
9638515;5165;52;27;14;TO_DATE('2013-10-16','YYYY-MM-DD');131000;
9703344;6057;23;27;13;TO_DATE('2013-12-29','YYYY-MM-DD');48013;
6819534;4801;67;7;20;TO_DATE('2014-01-16','YYYY-MM-DD');177449;
1843618;4951;27;20;1;TO_DATE('2014-04-12','YYYY-MM-DD');242406;
2246168;5399;8;13;15;TO_DATE('2013-09-04','YYYY-MM-DD');186489;
3490328;5386;67;6;15;TO_DATE('2013-06-08','YYYY-MM-DD');210218;
5897795;5101;68;6;20;TO_DATE('2013-10-11','YYYY-MM-DD');108352;
1373103;4988;8;27;2;TO_DATE('2013-08-25','YYYY-MM-DD');29866;
8903092;5194;69;1;11;TO_DATE('2014-01-11','YYYY-MM-DD');215524;
4563988;5547;19;15;17;TO_DATE('2013-05-09','YYYY-MM-DD');45171;
3306616;5310;69;10;5;TO_DATE('2013-12-02','YYYY-MM-DD');146688;
8113787;5779;67;2;2;TO_DATE('2014-01-03','YYYY-MM-DD');203658;
2911994;5050;33;18;9;TO_DATE('2013-06-26','YYYY-MM-DD');276527;
8354471;4530;70;10;18;TO_DATE('2013-11-29','YYYY-MM-DD');147443;
4275758;6166;70;9;14;TO_DATE('2013-06-21','YYYY-MM-DD');52220;
7377175;5014;65;17;15;TO_DATE('2013-10-02','YYYY-MM-DD');235966;
8893665;4781;70;6;14;TO_DATE('2013-09-06','YYYY-MM-DD');222817;
8679242;5736;71;10;4;TO_DATE('2014-04-15','YYYY-MM-DD');88546;
9653659;6292;72;4;20;TO_DATE('2013-08-23','YYYY-MM-DD');277790;
3038365;5711;68;10;6;TO_DATE('2013-05-19','YYYY-MM-DD');150337;
1113341;6012;26;16;10;TO_DATE('2013-06-30','YYYY-MM-DD');156593;
9961945;5200;64;23;17;TO_DATE('2013-04-29','YYYY-MM-DD');156673;
5450292;5780;55;25;3;TO_DATE('2013-06-10','YYYY-MM-DD');263819;
5253690;5453;71;1;14;TO_DATE('2013-11-01','YYYY-MM-DD');102361;
7643258;5375;32;22;17;TO_DATE('2014-01-24','YYYY-MM-DD');200933;
6303635;5495;71;7;18;TO_DATE('2013-09-21','YYYY-MM-DD');149097;
2571040;6401;69;5;14;TO_DATE('2013-07-01','YYYY-MM-DD');58699;
6740332;5918;70;4;9;TO_DATE('2013-07-21','YYYY-MM-DD');228268;
1651755;5590;64;24;15;TO_DATE('2013-10-16','YYYY-MM-DD');14361;
3470801;5573;58;17;11;TO_DATE('2013-07-06','YYYY-MM-DD');66524;
2935136;5251;67;3;15;TO_DATE('2013-12-20','YYYY-MM-DD');125765;
8908245;6440;70;7;9;TO_DATE('2014-02-24','YYYY-MM-DD');288403;
3367208;5136;52;12;7;TO_DATE('2013-06-14','YYYY-MM-DD');75978;
7671211;4890;35;11;12;TO_DATE('2013-10-19','YYYY-MM-DD');260169;
946499;6378;44;17;12;TO_DATE('2014-04-09','YYYY-MM-DD');204864;
6747681;4763;68;5;15;TO_DATE('2013-11-03','YYYY-MM-DD');184862;
6781469;5345;7;29;6;TO_DATE('2014-01-07','YYYY-MM-DD');49328;
9827243;5205;66;27;20;TO_DATE('2013-10-11','YYYY-MM-DD');290775;
8639336;5783;69;6;6;TO_DATE('2014-03-30','YYYY-MM-DD');236822;
923797;5267;66;30;19;TO_DATE('2013-06-21','YYYY-MM-DD');88977;
6963588;4943;45;19;12;TO_DATE('2013-11-09','YYYY-MM-DD');78179;
4120894;6167;68;1;20;TO_DATE('2013-12-11','YYYY-MM-DD');297823;
3789112;5002;66;21;1;TO_DATE('2014-03-18','YYYY-MM-DD');26263;
6110733;6167;70;6;4;TO_DATE('2014-04-18','YYYY-MM-DD');73014;
7080765;6021;53;29;1;TO_DATE('2013-08-13','YYYY-MM-DD');82185;
4423310;4522;63;17;12;TO_DATE('2014-01-08','YYYY-MM-DD');26981;
6730554;6366;69;2;20;TO_DATE('2014-01-12','YYYY-MM-DD');43509;
4145726;4525;30;15;8;TO_DATE('2013-09-18','YYYY-MM-DD');194153;
3707091;4968;47;20;4;TO_DATE('2014-04-01','YYYY-MM-DD');298277;
7641238;5201;53;11;4;TO_DATE('2013-12-27','YYYY-MM-DD');156473;
9927933;4512;69;10;1;TO_DATE('2014-02-28','YYYY-MM-DD');63575;
1476048;4754;59;19;12;TO_DATE('2013-09-01','YYYY-MM-DD');238199;
6087629;5376;21;16;16;TO_DATE('2013-11-23','YYYY-MM-DD');242479;
7853881;4874;60;21;3;TO_DATE('2013-12-16','YYYY-MM-DD');287457;
1486383;5256;36;20;8;TO_DATE('2013-12-07','YYYY-MM-DD');149597;
8526371;6146;45;22;2;TO_DATE('2014-02-14','YYYY-MM-DD');252693;
9795799;6004;14;21;3;TO_DATE('2014-02-17','YYYY-MM-DD');135986;
5183837;5999;57;25;19;TO_DATE('2013-12-17','YYYY-MM-DD');278648;
5921143;4713;52;29;4;TO_DATE('2013-12-14','YYYY-MM-DD');167716;
773906;5900;57;22;17;TO_DATE('2014-01-16','YYYY-MM-DD');194106;
6608056;5293;65;21;10;TO_DATE('2014-03-06','YYYY-MM-DD');137016;
433027;5005;68;8;15;TO_DATE('2013-07-24','YYYY-MM-DD');113427;
8141160;6360;27;24;18;TO_DATE('2013-09-26','YYYY-MM-DD');292773;
7164867;5740;25;21;19;TO_DATE('2014-04-03','YYYY-MM-DD');89303;
5404405;6479;60;27;11;TO_DATE('2013-12-28','YYYY-MM-DD');74754;
1099893;5524;58;11;12;TO_DATE('2013-11-05','YYYY-MM-DD');209883;
7701650;4529;60;27;17;TO_DATE('2013-06-03','YYYY-MM-DD');199950;
7718659;5112;63;21;7;TO_DATE('2013-12-19','YYYY-MM-DD');166561;
6704041;5775;7;29;8;TO_DATE('2013-12-06','YYYY-MM-DD');249857;
2260019;6107;59;29;4;TO_DATE('2014-03-07','YYYY-MM-DD');53630;
3535740;5240;64;28;12;TO_DATE('2014-03-17','YYYY-MM-DD');60193;
2213035;4944;69;9;10;TO_DATE('2013-07-30','YYYY-MM-DD');27932;
8816045;5058;70;5;12;TO_DATE('2014-03-26','YYYY-MM-DD');167534;
1436431;5044;24;12;13;TO_DATE('2013-05-06','YYYY-MM-DD');170468;
8927541;6438;1;13;9;TO_DATE('2013-10-08','YYYY-MM-DD');281173;
8642866;5864;68;5;2;TO_DATE('2014-01-04','YYYY-MM-DD');99818;
3747715;5386;72;4;3;TO_DATE('2014-03-19','YYYY-MM-DD');156582;
5469500;5123;13;14;18;TO_DATE('2014-03-31','YYYY-MM-DD');261333;
2855650;4520;66;30;3;TO_DATE('2013-10-13','YYYY-MM-DD');46975;
484957;5161;72;9;9;TO_DATE('2013-05-21','YYYY-MM-DD');248719;
1386549;5239;33;17;5;TO_DATE('2013-10-04','YYYY-MM-DD');283638;
354055;5485;40;12;11;TO_DATE('2014-02-12','YYYY-MM-DD');275202;
1707172;5850;71;7;19;TO_DATE('2013-07-10','YYYY-MM-DD');193401;
1284856;4923;57;24;13;TO_DATE('2014-04-03','YYYY-MM-DD');121439;
5697813;5064;68;6;3;TO_DATE('2014-02-13','YYYY-MM-DD');97147;
237203;4842;69;8;13;TO_DATE('2014-04-19','YYYY-MM-DD');254277;
2329885;5546;72;2;3;TO_DATE('2014-03-15','YYYY-MM-DD');241970;
7985171;4889;67;9;16;TO_DATE('2013-06-26','YYYY-MM-DD');24167;
6937820;4781;71;7;11;TO_DATE('2014-01-20','YYYY-MM-DD');227828;
2222251;6071;72;7;2;TO_DATE('2013-06-29','YYYY-MM-DD');164642;
5390398;4618;67;6;9;TO_DATE('2013-04-26','YYYY-MM-DD');31987;
4092033;4628;72;10;5;TO_DATE('2014-01-27','YYYY-MM-DD');21099;
