COD_BODEGA;COD_PEDIDO;TIPO_NOTIFICACION;MENSAJE_E_MAIL;
2126;3275722;'Cierre Bodega';'La bodega con identificador 2126 está en mantenimiento.';
431;3275722;'Balanceo Bodega';'La bodega con identificador 431 está enviando productos a una nueva bodega.';
2287;9971972;'Cierre Bodega';'La bodega con identificador 2287 está en ampliacion.';
2388;780467;'Cierre Bodega';'La bodega con identificador 2388 está en ampliacion.';
2066;6786980;'Cierre Bodega';'La bodega con identificador 2066 está en mantenimiento.';
3460;1524731;'Cierre Bodega';'La bodega con identificador 3460 está en ampliacion.';
2829;9873030;'Cierre Bodega';'La bodega con identificador 2829 está en mantenimiento.';
2438;191220;'Cierre Bodega';'La bodega con identificador 2438 está en ampliacion.';
1646;7634129;'Cierre Bodega';'La bodega con identificador 1646 está en mantenimiento.';
239;7634129;'Cierre Bodega';'La bodega con identificador 239 está en mantenimiento.';
2445;9860965;'Cierre Bodega';'La bodega con identificador 2445 está en ampliacion.';
3663;4606160;'Cierre Bodega';'La bodega con identificador 3663 está en ampliacion.';
1931;7349915;'Cierre Bodega';'La bodega con identificador 1931 está en ampliacion.';
547;7631740;'Cierre Bodega';'La bodega con identificador 547 está en ampliacion.';
1731;4792791;'Balanceo Bodega';'La bodega con identificador 1731 está enviando productos a una nueva bodega.';
156;9598342;'Cierre Bodega';'La bodega con identificador 156 está en mantenimiento.';
1592;8206134;'Balanceo Bodega';'La bodega con identificador 1592 está enviando productos a una nueva bodega.';
3738;8206134;'Cierre Bodega';'La bodega con identificador 3738 está en ampliacion.';
3400;8562575;'Cierre Bodega';'La bodega con identificador 3400 está en mantenimiento.';
2594;8930792;'Balanceo Bodega';'La bodega con identificador 2594 está enviando productos a una nueva bodega.';
318;8930792;'Cierre Bodega';'La bodega con identificador 318 está en mantenimiento.';
145;4169632;'Balanceo Bodega';'La bodega con identificador 145 está enviando productos a una nueva bodega.';
2206;1193769;'Balanceo Bodega';'La bodega con identificador 2206 está enviando productos a una nueva bodega.';
4211;8603630;'Balanceo Bodega';'La bodega con identificador 4211 está enviando productos a una nueva bodega.';
3238;617516;'Balanceo Bodega';'La bodega con identificador 3238 está enviando productos a una nueva bodega.';
3731;723910;'Cierre Bodega';'La bodega con identificador 3731 está en mantenimiento.';
3853;8877348;'Cierre Bodega';'La bodega con identificador 3853 está en ampliacion.';
3493;8877348;'Cierre Bodega';'La bodega con identificador 3493 está en mantenimiento.';
1237;9354806;'Cierre Bodega';'La bodega con identificador 1237 está en mantenimiento.';
3245;9132020;'Cierre Bodega';'La bodega con identificador 3245 está en mantenimiento.';
61;4718955;'Cierre Bodega';'La bodega con identificador 61 está en mantenimiento.';
1598;480530;'Cierre Bodega';'La bodega con identificador 1598 está en mantenimiento.';
1781;3282613;'Cierre Bodega';'La bodega con identificador 1781 está en mantenimiento.';
3200;3282613;'Cierre Bodega';'La bodega con identificador 3200 está en mantenimiento.';
2907;900841;'Balanceo Bodega';'La bodega con identificador 2907 está enviando productos a una nueva bodega.';
3864;4746238;'Cierre Bodega';'La bodega con identificador 3864 está en mantenimiento.';
2468;4746238;'Balanceo Bodega';'La bodega con identificador 2468 está enviando productos a una nueva bodega.';
3275;2170829;'Cierre Bodega';'La bodega con identificador 3275 está en mantenimiento.';
4098;2170829;'Cierre Bodega';'La bodega con identificador 4098 está en mantenimiento.';
3954;6380802;'Cierre Bodega';'La bodega con identificador 3954 está en ampliacion.';
610;6380802;'Cierre Bodega';'La bodega con identificador 610 está en mantenimiento.';
357;7138688;'Cierre Bodega';'La bodega con identificador 357 está en mantenimiento.';
3645;8778356;'Balanceo Bodega';'La bodega con identificador 3645 está enviando productos a una nueva bodega.';
2645;3416125;'Balanceo Bodega';'La bodega con identificador 2645 está enviando productos a una nueva bodega.';
1564;3416125;'Balanceo Bodega';'La bodega con identificador 1564 está enviando productos a una nueva bodega.';
2951;149278;'Balanceo Bodega';'La bodega con identificador 2951 está enviando productos a una nueva bodega.';
1288;7839429;'Cierre Bodega';'La bodega con identificador 1288 está en ampliacion.';
1926;7377883;'Balanceo Bodega';'La bodega con identificador 1926 está enviando productos a una nueva bodega.';
1892;9110797;'Balanceo Bodega';'La bodega con identificador 1892 está enviando productos a una nueva bodega.';
44;680467;'Cierre Bodega';'La bodega con identificador 44 está en ampliacion.';
2425;9608697;'Cierre Bodega';'La bodega con identificador 2425 está en ampliacion.';
2609;6371117;'Cierre Bodega';'La bodega con identificador 2609 está en ampliacion.';
2298;6371117;'Cierre Bodega';'La bodega con identificador 2298 está en ampliacion.';
130;8408281;'Cierre Bodega';'La bodega con identificador 130 está en ampliacion.';
998;8408281;'Cierre Bodega';'La bodega con identificador 998 está en ampliacion.';
622;3175648;'Cierre Bodega';'La bodega con identificador 622 está en mantenimiento.';
2440;8719831;'Cierre Bodega';'La bodega con identificador 2440 está en mantenimiento.';
574;4922010;'Cierre Bodega';'La bodega con identificador 574 está en ampliacion.';
2559;6034345;'Balanceo Bodega';'La bodega con identificador 2559 está enviando productos a una nueva bodega.';
1056;1888854;'Cierre Bodega';'La bodega con identificador 1056 está en ampliacion.';
829;4432115;'Balanceo Bodega';'La bodega con identificador 829 está enviando productos a una nueva bodega.';
4076;1215510;'Cierre Bodega';'La bodega con identificador 4076 está en ampliacion.';
3793;1215510;'Cierre Bodega';'La bodega con identificador 3793 está en mantenimiento.';
310;1215510;'Cierre Bodega';'La bodega con identificador 310 está en mantenimiento.';
2372;4130581;'Cierre Bodega';'La bodega con identificador 2372 está en mantenimiento.';
413;4130581;'Cierre Bodega';'La bodega con identificador 413 está en ampliacion.';
945;4130581;'Cierre Bodega';'La bodega con identificador 945 está en ampliacion.';
3319;8354313;'Cierre Bodega';'La bodega con identificador 3319 está en mantenimiento.';
3869;5425696;'Balanceo Bodega';'La bodega con identificador 3869 está enviando productos a una nueva bodega.';
1085;5602925;'Balanceo Bodega';'La bodega con identificador 1085 está enviando productos a una nueva bodega.';
1617;5687275;'Cierre Bodega';'La bodega con identificador 1617 está en mantenimiento.';
3173;6012089;'Cierre Bodega';'La bodega con identificador 3173 está en mantenimiento.';
107;4125345;'Balanceo Bodega';'La bodega con identificador 107 está enviando productos a una nueva bodega.';
4381;9395830;'Balanceo Bodega';'La bodega con identificador 4381 está enviando productos a una nueva bodega.';
4046;5803649;'Cierre Bodega';'La bodega con identificador 4046 está en ampliacion.';
4271;5803649;'Cierre Bodega';'La bodega con identificador 4271 está en mantenimiento.';
2289;9649236;'Balanceo Bodega';'La bodega con identificador 2289 está enviando productos a una nueva bodega.';
960;63112;'Cierre Bodega';'La bodega con identificador 960 está en mantenimiento.';
903;9723630;'Balanceo Bodega';'La bodega con identificador 903 está enviando productos a una nueva bodega.';
1139;6792499;'Cierre Bodega';'La bodega con identificador 1139 está en ampliacion.';
2047;9003648;'Balanceo Bodega';'La bodega con identificador 2047 está enviando productos a una nueva bodega.';
1910;9823347;'Cierre Bodega';'La bodega con identificador 1910 está en ampliacion.';
4135;9823347;'Cierre Bodega';'La bodega con identificador 4135 está en ampliacion.';
4101;8256953;'Balanceo Bodega';'La bodega con identificador 4101 está enviando productos a una nueva bodega.';
3979;1135360;'Balanceo Bodega';'La bodega con identificador 3979 está enviando productos a una nueva bodega.';
1947;3233987;'Balanceo Bodega';'La bodega con identificador 1947 está enviando productos a una nueva bodega.';
780;1252243;'Balanceo Bodega';'La bodega con identificador 780 está enviando productos a una nueva bodega.';
1602;452736;'Cierre Bodega';'La bodega con identificador 1602 está en ampliacion.';
2176;2809397;'Cierre Bodega';'La bodega con identificador 2176 está en mantenimiento.';
2440;9756685;'Cierre Bodega';'La bodega con identificador 2440 está en mantenimiento.';
4046;413778;'Cierre Bodega';'La bodega con identificador 4046 está en ampliacion.';
138;2775710;'Balanceo Bodega';'La bodega con identificador 138 está enviando productos a una nueva bodega.';
2720;2658162;'Balanceo Bodega';'La bodega con identificador 2720 está enviando productos a una nueva bodega.';
2538;1209247;'Cierre Bodega';'La bodega con identificador 2538 está en ampliacion.';
776;6441012;'Cierre Bodega';'La bodega con identificador 776 está en mantenimiento.';
482;5843541;'Cierre Bodega';'La bodega con identificador 482 está en mantenimiento.';
2717;2668285;'Balanceo Bodega';'La bodega con identificador 2717 está enviando productos a una nueva bodega.';
119;4560681;'Cierre Bodega';'La bodega con identificador 119 está en mantenimiento.';
1349;5045747;'Balanceo Bodega';'La bodega con identificador 1349 está enviando productos a una nueva bodega.';
1696;2009779;'Balanceo Bodega';'La bodega con identificador 1696 está enviando productos a una nueva bodega.';
4300;2967202;'Cierre Bodega';'La bodega con identificador 4300 está en mantenimiento.';
1669;3066376;'Balanceo Bodega';'La bodega con identificador 1669 está enviando productos a una nueva bodega.';
3458;3649971;'Balanceo Bodega';'La bodega con identificador 3458 está enviando productos a una nueva bodega.';
4135;1623396;'Cierre Bodega';'La bodega con identificador 4135 está en ampliacion.';
3585;1154601;'Cierre Bodega';'La bodega con identificador 3585 está en mantenimiento.';
1978;4785962;'Cierre Bodega';'La bodega con identificador 1978 está en ampliacion.';
1086;6342886;'Cierre Bodega';'La bodega con identificador 1086 está en ampliacion.';
611;5852554;'Cierre Bodega';'La bodega con identificador 611 está en mantenimiento.';
728;8575840;'Cierre Bodega';'La bodega con identificador 728 está en ampliacion.';
879;7301667;'Cierre Bodega';'La bodega con identificador 879 está en mantenimiento.';
3226;9844034;'Balanceo Bodega';'La bodega con identificador 3226 está enviando productos a una nueva bodega.';
1333;4679559;'Cierre Bodega';'La bodega con identificador 1333 está en mantenimiento.';
633;836975;'Cierre Bodega';'La bodega con identificador 633 está en mantenimiento.';
3690;2963583;'Cierre Bodega';'La bodega con identificador 3690 está en ampliacion.';
2604;2963583;'Cierre Bodega';'La bodega con identificador 2604 está en mantenimiento.';
2846;6351719;'Cierre Bodega';'La bodega con identificador 2846 está en mantenimiento.';
739;3400425;'Cierre Bodega';'La bodega con identificador 739 está en ampliacion.';
3917;7666922;'Balanceo Bodega';'La bodega con identificador 3917 está enviando productos a una nueva bodega.';
1568;8711264;'Cierre Bodega';'La bodega con identificador 1568 está en mantenimiento.';
3869;3304758;'Balanceo Bodega';'La bodega con identificador 3869 está enviando productos a una nueva bodega.';
682;2684474;'Cierre Bodega';'La bodega con identificador 682 está en mantenimiento.';
1931;8594263;'Cierre Bodega';'La bodega con identificador 1931 está en ampliacion.';
4112;4485535;'Cierre Bodega';'La bodega con identificador 4112 está en ampliacion.';
1313;137338;'Cierre Bodega';'La bodega con identificador 1313 está en ampliacion.';
2386;8607545;'Balanceo Bodega';'La bodega con identificador 2386 está enviando productos a una nueva bodega.';
361;6074352;'Cierre Bodega';'La bodega con identificador 361 está en mantenimiento.';
4091;5008253;'Cierre Bodega';'La bodega con identificador 4091 está en ampliacion.';
308;4193527;'Cierre Bodega';'La bodega con identificador 308 está en mantenimiento.';
1348;2133829;'Cierre Bodega';'La bodega con identificador 1348 está en ampliacion.';
1566;7810154;'Balanceo Bodega';'La bodega con identificador 1566 está enviando productos a una nueva bodega.';
1450;7810154;'Cierre Bodega';'La bodega con identificador 1450 está en mantenimiento.';
3083;8234589;'Balanceo Bodega';'La bodega con identificador 3083 está enviando productos a una nueva bodega.';
3571;2437460;'Balanceo Bodega';'La bodega con identificador 3571 está enviando productos a una nueva bodega.';
1814;9339873;'Cierre Bodega';'La bodega con identificador 1814 está en ampliacion.';
4089;5608117;'Balanceo Bodega';'La bodega con identificador 4089 está enviando productos a una nueva bodega.';
514;5608117;'Balanceo Bodega';'La bodega con identificador 514 está enviando productos a una nueva bodega.';
3785;5817463;'Cierre Bodega';'La bodega con identificador 3785 está en mantenimiento.';
3610;3587007;'Cierre Bodega';'La bodega con identificador 3610 está en ampliacion.';
375;6150274;'Cierre Bodega';'La bodega con identificador 375 está en ampliacion.';
3584;5973532;'Cierre Bodega';'La bodega con identificador 3584 está en mantenimiento.';
601;5268394;'Cierre Bodega';'La bodega con identificador 601 está en ampliacion.';
4210;5268394;'Balanceo Bodega';'La bodega con identificador 4210 está enviando productos a una nueva bodega.';
19;5268394;'Cierre Bodega';'La bodega con identificador 19 está en mantenimiento.';
2445;6413988;'Cierre Bodega';'La bodega con identificador 2445 está en ampliacion.';
231;2697135;'Cierre Bodega';'La bodega con identificador 231 está en mantenimiento.';
3182;2697135;'Balanceo Bodega';'La bodega con identificador 3182 está enviando productos a una nueva bodega.';
